Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
31.72.7,False,True,351223,Drawings and Prints,Book,Descrizione del regale apparato per le nozze della serenissima madama Cristina di Loreno moglie del serenissimo don Ferdinando Medici III Gran Duca di Toscana,,,,,,Author|Publisher|Designer|Subject of book|Subject of book,Written by|Published by|One of the paintings reproduced is by|About|About,"Raffaello Gualterotti|Antonio Padouani|Francesco Terzio|Ferdinando I de' Medici, Grand Duke of Tuscany|Christine of Lorraine, Grand Duchess of Tuscany","Italian, Florence 1543–1639 Florence|Italian, active 16th century|Bergamo ca. 1523/25–ca. 1591 Rome|Italian, Florence 1548–1609 Florence",", Florence","Gualterotti, Raffaello|Padouani, Antonio|Terzio, Francesco|Medici, Ferdinando de', Grand Duke of Tuscany|Christine of Lorraine",Italian|Italian|Italian|Italian|French,1543      |1500      |1523      |1548      ,1639      |1600      |1591      |1609      ,1589,1589,1589,Printed book with etched illustrations,Overall: 11 13/16 x 8 1/4 x 1 3/16 in. (30 x 21 x 3 cm),"Harris Brisbane Dick Fund, 1931",,Florence,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/351223,2019-02-01T10:50:49.477Z,Men
66.615.3,False,False,351887,Drawings and Prints,Book print,"(I) Vita di Anton Domenico Gabbiani, PItto Fiorentino; (II) Raccolta di Cento Pensieri Diversi di Anton Domenico Gabbiani, Pittor Fiorentino",,,,,,Etcher|Author|Etcher|Etcher|Etcher|Etcher|Etcher|Etcher|Publisher|Etcher|Dedicatee|Etcher|Artist|Etcher|Etcher,Second title etched by|First title written by|Second title etched by|Second title etched by|Second title etched by|Second title etched by|Second title etched by|Second title etched by|Second title etched by|Second title etched by|Second title after drawings by|Second title etched by|Second title etched by,"Ignazio Enrico Hugford|Ignazio Enrico Hugford|Carlo Faucci|Andrea Scacciati|Santi Pacini|Giambattista Galli|Giovanni Lindemann|Giovanni Battista Cipriani|Stamperia Moückiana, Florence|Johann Adam Schweickart|Pierre Jean Mariette|Vincenzio Vangelisti|Anton Domenico Gabbiani|Carlo Gregori|Antonio Cioci","Italian, Pisa 1703–1778 Florence|Italian, Pisa 1703–1778 Florence|Italian, 1729–ca. 1784|Italian, 1725–1771|Italian, Florence 1735–ca. 1790 Florence|Italian, Florence active 1767–1807|Italian, active 1749–60|Italian, Florence 1727–1785 Hammersmith (active London)|German, Nuremberg 1722–1787|French, Paris 1694–1774 Paris|Italian, Florence 1728–1798 Milan|Italian, Florence 1652–1726 Florence|Italian, Florence 1719–1759 Florence|Italian, 1722–1792",,"Hugford, Ignazio Enrico|Hugford, Ignazio Enrico|Faucci, Carlo|Scacciati, Andrea|Pacini, Santi|Galli, Giambattista|Lindemann, Giovanni|Cipriani, Giovanni Battista|Stamperia Moückiana|Schweickart, Johann Adam|Mariette, Pierre Jean|Vangelisti, Vincenzio|Gabbiani, Anton Domenico|Gregori, Carlo|Cioci Antonio",,1703      |1703      |1729      |1725      |1735      |1767      |1749      |1727      |1700      |1722      |1694      |1728      |1652      |1719      |1722      ,1778      |1778      |1784      |1771      |1790      |1807      |1760      |1785      |1800      |1787      |1774      |1798      |1726      |1759      |1792      ,1762,1762,1762,"Illustrations: etching, engraving, tonal process",15 3/4 × 11 × 1 9/16 in. (40 × 28 × 4 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",,,,,,,,,,,,Books|Prints,,http://www.metmuseum.org/art/collection/search/351887,,
20.55,False,False,352386,Drawings and Prints,Book,[Doctrina Vita Monastica],,,,,,Author|Publisher|Artist,Written by|Probably published by|One woodcut after a painting by,Lorenzo Giustiniano|Bernardino Benalio|Gentile Bellini,"Italian, born Venice, died 1455|Italian, active Venice 1490–1529|Italian, Venice ca. 1429/34–1507 Venice",,"Giustiniano, Lorenzo|Benalio Bernardino|Bellini, Gentile",Italian|Italian|Italian,1355      |1490      |1429      ,1455      |1529      |1507      ,"October 20, 1494",1494,1494,Printed book with woodcut illustrations,,"Rogers Fund, 1920",,Venice,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/352386,,
30.58.5(91-103),False,True,353737,Drawings and Prints,Book,Festa Fatta in Roma Alli 25 Febraio MDCXXXIV,,,,,,Artist|Publisher|Publisher|Designer,Originally published by|Published by|At least ten plates based on drawings by,François Collignon|Vitale Mascardi|De Rossi|Andrea Sacchi,"French, Nancy ca. 1610–1687 Rome|Italian, Rome (?) ca. 1599–1661 Rome",,"Collignon, François|Mascardi, Vitale|Rossi De|Sacchi, Andrea",French|Italian|Italian|Italian,1605      |1599      ,1687      |1661      ,"February 25, 1649",1649,1649,Etchings,Overall: 11 7/16 x 17 1/2 x 3/8 in. (29 x 44.5 x 1 cm),"Harris Brisbane Dick Fund, 1930",,,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/353737,2019-02-01T10:50:49.477Z,Altars
56.511,False,False,353911,Drawings and Prints,Book,De Arte Gymnastica...,,,,,,Author|Publisher|Draftsman,Written by|Published by|Illustrations based on drawings by,Girolamo Mercuriale|Giunta|Pirro Ligorio,"1530–1606|Italian, Naples ca. 1512/13–1583 Ferrara",,"Mercuriale, Girolamo|Giunta|Ligorio, Pirro",Italian|Italian|Italian,1530      |1512      ,1606      |1583      ,1573,1573,1573,,,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",,,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/353911,,
36.57,False,False,355592,Drawings and Prints,Book ; Ornament and architecture,Li Cinque Ordini Dell'Architettura Civile di Michel Sanmicheli...,,,,,,Etcher|Artist|Draftsman|Architect|Author|Publisher,"Illustrations etched by|Frontispiece, ornaments, and portraits by|Architectural drawings by|Based on designs by",Alessandro Pompei|Antonio Balestra|Gaudenzio Bellini|Michele Sanmicheli|Alessandro Pompei|Jacopo Vallarsi,"Verona 1705–1772 Garda, Verona|Italian, Verona 1666–1740 Verona|Verona, ca. 1487–1559 Verona|Verona 1705–1772 Garda, Verona",", Verona","Pompei, Alessandro|Balestra, Antonio|Bellini, Gaudenzio|Sanmicheli, Michele|Pompei, Alessandro|Vallarsi, Jacopo",Italian|Italian|Italian|Italian|Italian|Italian,1700      |1650      |1475      |1700      ,1800      |1750      |1575      |1800      ,1735,1735,1735,Printed book with etched illustrations,,"Harris Brisbane Dick Fund, 1936",,,,,,,,,,,,Books|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/355592,,
45.47.2,False,False,357824,Drawings and Prints,Book,Raccolta Di Disegni Originali di Mauro Tesi,,,,,,Draftsman|Publisher|Designer,After drawings by|Published by|Memorial tablet for Tesi designed by,Mauro Antonio Tesi|Lodovico Inig|Carlo Bianconi,"Italian, Montalbano 1730–1766 Bologna|Italian, ca. 1739–1821|Italian, Bologna 1732–1802 Milan",,"Tesi, Mauro Antonio|Inig, Lodovico|Bianconi, Carlo",Italian|Italian|Italian,1730      |1734      |1732      ,1766      |1821      |1802      ,1787,1787,1787,"Etching with aquatint, printed in various shades of brown and grey",,"Harris Brisbane Dick Fund, 1945",,Bologna,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/357824,,
38.44.2,False,False,358406,Drawings and Prints,Book ; Ornament and architecture,"Regola delli cinque ordini d'architettura di M. Iacomo Barozzio da Vignola. Libro primo, et originale",,,,,,Author|Engraver|Publisher|Draftsman|Publisher|Subject of book|Subject of book,Part 1 written by|Part 2 includes engravings by|Part 1 published by|Part 2 based on drawings by|Part 2 published by|About|About,Jacopo [Giacomo] Barozzi da Vignola|Francesco Villamena|Giovanni Battista de Rossi|Giovanni Battista Montano|Andrea Vaccari|Jacopo [Giacomo] Barozzi da Vignola|Michelangelo Buonarroti,"Italian, Vignola 1507–1573 Rome|Italian, Assisi ca. 1565–1624 Rome|Italian, 17th century|Italian, Milan 1534–1621 Rome|Italian, active Rome, 1595–died 1627|Italian, Vignola 1507–1573 Rome|Italian, Caprese 1475–1564 Rome",,"Vignola, Jacopo [Giacomo] Barozzi da|Villamena, Francesco|de Rossi, Giovanni Battista|Montano, Giovanni Battista|Vaccari, Andrea|Vignola, Jacopo [Giacomo] Barozzi da|Michelangelo Buonarroti",Italian|Italian|Italian|Italian|Italian|Italian|Italian,1507      |1565      |1600      |1534      |1595      |1507      |1475      ,1573      |1624      |1699      |1621      |1627      |1573      |1564      ,n.d. [after 1624],1624,1627,"Printed book in two parts with etched and engraved plates, both text and images",16 1/8 x 11 x 1 in. (41 x 28 x 2.6 cm),"Harris Brisbane Dick Fund, 1938",,Rome,,,,,,,,,,Books|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/358406,,
64.522,False,False,358814,Drawings and Prints,Book,Elogia virorum literis illustrium...,,,,,,Author|Designer|Publisher,Written by|Woodcuts based on drawings by|Published by,Paolo Giovio|Tobias Stimmer|Peter Perna,"Italian, 1483–1552|Swiss, Schaffhausen 1539–1584 Strasbourg|1522–1582",", Basel","Giovio, Paolo|Stimmer, Tobias|Perna, Peter",Italian|Swiss|German,1483      |1539      |1558      ,1552      |1584      |1582      ,1575; 1577,1575,1575,Printed book with woodcut illustrations.,,"Gift of Harry S. Parker, 1964",,Basel,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/358814,,
27.78.2(304),False,True,362542,Drawings and Prints,Print,Judith,,,,,,Artist|Artist,After drawing by,"Anonymous, Italian, 16th to early 17th century|Andrea Schiavone (Andrea Meldola)","Italian, Zadar (Zara) ca. 1510?–1563 Venice",,"Anonymous, Italian, 16th–17th century early|Schiavone, Andrea (Andrea Meldola)",Italian|Italian,1500      |1510      ,1640      |1563      ,16th–early 17th century,1500,1630,Intaglio,,"Harris Brisbane Dick Fund, 1927",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/362542,2019-02-01T10:50:49.477Z,Animals|Men|Female Nudes
41.72(2.62),False,True,365340,Drawings and Prints,Print,Speculum Romanae Magnificentiae: Hercules Colossus at Padua (L'Ercole di casa Benavides a Padova),,,,,,Artist|Artist|Publisher|Publisher|Publisher|Artist,After a drawing attributed to|Depicts a statue by|Published earlier by|Published by|Published earlier by,"Enea Vico|Bartolomeo Ammanati (Ammannati)|Antonio Lafreri|Pietro de' Nobili|Paolo Graziani|Anonymous, Italian, 16th century","Italian, Parma 1523–1567 Ferrara|Italian, Settignano near Florence 1511–1592 Florence|French, Orgelet, Franche-Comte ca. 1512–1577 Rome|Italian, active Rome, 1584–85|Italian, active Rome, 1577–84",,"Vico, Enea|Ammanati, Bartolomeo|Lafreri, Antonio|de', Nobili Pietro|Graziani, Paolo|Anonymous, Italian, 16th century",Italian|Italian|French|Italian|Italian|Italian,1523      |1511      |1507      |1584      |1577      |1500      ,1567      |1592      |1577      |1585      |1584      |1600      ,1553,1553,1553,Engraving,sheet: 20 7/8 x 15 1/2 in. (53 x 39.4 cm),"Rogers Fund, Transferred from the Library, 1941",,Rome,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/365340,2019-02-01T10:50:49.477Z,Hercules
41.72(2.61),False,True,365368,Drawings and Prints,Print,Speculum Romanae Magnificentiae: Hercules Colossus at Padua (L'Ercole di casa Benavides a Padova),,,,,,Publisher|Draftsman|Artist|Artist,Published by|After drawing attributed to|Depicts a statue by,"Antonio Lafreri|Enea Vico|Bartolomeo Ammanati (Ammannati)|Anonymous, Italian, 16th century","French, Orgelet, Franche-Comte ca. 1512–1577 Rome|Italian, Parma 1523–1567 Ferrara|Italian, Settignano near Florence 1511–1592 Florence",,"Lafreri, Antonio|Vico, Enea|Ammanati, Bartolomeo|Anonymous, Italian, 16th century",French|Italian|Italian|Italian,1507      |1523      |1511      |1500      ,1577      |1567      |1592      |1600      ,1553,1553,1553,Engraving,sheet: 20 13/16 x 15 15/16 in. (52.8 x 40.5 cm),"Rogers Fund, Transferred from the Library, 1941",,Rome,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/365368,2019-02-01T10:50:49.477Z,Eagles|Men|Hercules|Lions|Pigs
41.100.500,False,False,366280,Drawings and Prints,Book ; Ornament and architecture,M. Vitruvius per Iocundum solito castigatior factus cum figuris et tabula vt iam legi et intelligi possit,,,,,,Author|Editor|Artist and architect|Publisher,Edited and Illustrated by|Additional drawings attributed to,"Marcus Pollio Vitruvius|Fra Giovanni Giocondo da Verona|Anonymous, Italian, 16th century|Giovanni Taccuino","Roman, active late 1st century B.C.|Italian, Verona 1433–1515 Rome|Italian, active 1492–1536",,"Vitruvius, Marcus|Giocondo, Giovanni da Verona Fra|Anonymous, Italian, 16th century|Taccuino, Giovanni",Italian|Italian|Italian|Italian,-0100     |1433      |1500      |1492      ,0001      |1515      |1600      |1536      ,1511,1511,1511,Printed book with woodblock illustrations,12 3/8 x 8 11/16 x 1 3/8 in. (31.5 x 22 x 3.5 cm),"Bequest of W. Gedney Beatty, 1941",,Venice,,,,,,,,,,Books|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/366280,,
41.100.556,False,True,366614,Drawings and Prints,Book ; Ornament and architecture,Vitruvius iterum et Frontinus à Iocundo revisi repurgatique quantum ex collatione licvit,,,,,,Author|Illustrator|Author|Publisher|Editor,Marginal notes and drawings attributed to,"Sextus Julius Frontinus|Antonio da Sangallo, the Younger|Marcus Pollio Vitruvius|Filippo Giunta, Florence|Fra Giovanni Giocondo da Verona","ca. 30–104|Italian, Florence 1484–1546 Terni|Roman, active late 1st century B.C.|Italian, active Florence, 1500–1519|Italian, Verona 1433–1515 Rome",,"Frontinus, Sextus Julius|Sangallo Antonio da, the Younger|Vitruvius, Marcus|Giunta, Filippo|Giocondo, Giovanni da Verona Fra",Roman|Italian|Italian|Italian|Italian,0030      |1484      |-0100     |1500      |1433      ,0104      |1546      |0001      |1519      |1515      ,1513,1513,1513,Woodcut,6 1/2 x 4 5/16 x 1 7/16 in. (16.5 x 11 x 3.7 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Books|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/366614,2019-02-01T10:50:49.477Z,Books|Columns
58.642.7,False,True,367613,Drawings and Prints,Print,Portrait of Michelangelo,,,,,,Artist|Artist,Engraved by|After painting by,Giorgio Ghisi|Marcello Venusti,"Italian, Mantua ca. 1520–1582 Mantua|Italian, Mazzo di Valtellina (Sondrio) ca. 1512–1579 Rome",,"Ghisi, Giorgio|Venusti, Marcello",Italian|Italian,1515      |1507      ,1582      |1579      ,after 1564,1564,1580,Engraving,sheet: 10 3/16 x 7 11/16 in. (25.9 x 19.6 cm) borderline/sheet,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1958",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/367613,2019-02-01T10:50:49.477Z,Men|Portraits
18.501,False,False,370926,Drawings and Prints,Book,A Translation of Giovanni Boccaccio's Life of Dante with an Introduction and a Note on the Portraits of Dante,,,,,,Author|Author|Publisher|Designer|Designer|Printer,Introduction and note written by|Frontispiece is a reproduction of a drawing by|Cover designed by,Giovanni Boccaccio|George Rice Carpenter|The Grolier Club|George Edmund Varian|Edward B. Edwards|De Vinne Press,"Italian, Paris 1313–1375 Certaldo, Tuscany|American, Labrador, Newfoundland 1863–1909|New York|American (born England), Liverpool 1865–1923|American, Columbia, Pennsylvania 1873–1948 Hasbrouck Heights, New Jersey|American, New York",from a photograph of the Miniature...,"Boccaccio, Giovanni|Carpenter, George Rice|Grolier Club|Varian, George Edmund|Edwards, Edward B.|De Vinne Press",Italian|American|American|American|American|American,1313      |1863      |1850      |1865      |1873      ,1375      |1909      |2099      |1923      |1948      ,1900,1900,1900,"Illustrations: reproductions of drawing, miniature, and woodcut.",8 3/4 x 7 1/4 in. (22.2 x 18.4 cm),"Harris Brisbane Dick Fund, 1918",,,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/370926,,
19.39,False,True,372054,Drawings and Prints,Print,"Saint John the Baptist standing in landscape, figures and buildings in the backgroud",,,,,,Artist|Publisher|Artist|Artist,Published by|Design of landscape attributed to|Figure after drawing by school of,Giulio Campagnola|Nicolò Nelli|Giorgione|Andrea Mantegna,"Italian, Padua ca. 1482–ca. 1515/18 Venice|Italian, active Venice, ca. 1552–79|Italian, Castelfranco Veneto 1477/78–1510 Venice|Italian, Isola di Carturo 1430/31–1506 Mantua",,"Campagnola, Giulio|Nelli, Nicolò|Giorgione|Mantegna, Andrea",Italian|Italian|Italian|Italian,1482      |1552      |1477      |1430      ,1515      |1579      |1510      |1506      ,ca. 1505–10,1500,1515,Engraving,Sheet (Trimmed to plate): 13 9/16 × 9 7/16 in. (34.5 × 24 cm),"Rogers Fund, 1919",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/372054,2019-02-01T10:50:49.477Z,Landscapes|Saint John the Baptist
29.44.27,False,True,372174,Drawings and Prints,Print,"Group of naked men engaged in battle in a wooded landscape, some on horseback; a dog at lower left.",,,,,,Artist|Artist|Artist,Possibly after a design by|Possibly After a drawing by,Domenico Campagnola|Titian (Tiziano Vecellio)|Leonardo da Vinci,"Italian, Venice (?) 1500–1564 Padua|Italian, Pieve di Cadore ca. 1485/90?–1576 Venice|Italian, Vinci 1452–1519 Amboise",,"Campagnola, Domenico|Titian (Tiziano Vecellio)|Leonardo da Vinci",Italian|Italian|Italian,1500      |1485      |1452      ,1564      |1576      |1519      ,1517,1517,1517,Engraving,Sheet (trimmed to plate): 8 3/4 × 8 15/16 in. (22.2 × 22.7 cm),"Anonymous Gift, 1929",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/372174,2019-02-01T10:50:49.477Z,Battles|Male Nudes|Dogs|Horses
27.78.1(26),False,True,375835,Drawings and Prints,Print,"Wilton Album, folio 10a: Priapus and Lotis",,,,,,Artist|Artist|Artist|Artist,Based on a drawing attributed to|Based on a drawing attributed to|Etching tentatively attributed to,"Parmigianino (Girolamo Francesco Maria Mazzola)|Girolamo Mazzola Bedoli|Anonymous, Italian, 16th century|Bertoia (Jacopo Zanguidi)","Italian, Parma 1503–1540 Casalmaggiore|Italian, Viadana ca. 1505–ca. 1570 Parma|Italian, Parma 1544–?1573 Caprarola (?)",by Diane De Grazia (1991),"Parmigianino (Girolamo Francesco Maria Mazzola)|Bedoli, Girolamo Mazzola|Anonymous, Italian, 16th century|Bertoia (Jacopo Zanguidi)",Italian|Italian|Italian|Italian,1503      |1505      |1500      |1544      ,1540      |1570      |1600      |1573      ,ca. 1530–50,1525,1555,Etching,Sheet: 7 7/8 x 10 3/4 in. (20 x 27.3 cm),"Harris Brisbane Dick Fund, 1927",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/375835,2019-02-01T10:50:49.477Z,Male Nudes|Female Nudes
47.194(1-42),False,False,382766,Drawings and Prints,Album,Robert-Dumesnil Album,,,,,,Etcher|Artist|Etcher|Author|Patron,Etchings by|After|Etchings by|Two letters written by|Parmigianino drawings formerly collection of,Benigno Bossi|Parmigianino (Girolamo Francesco Maria Mazzola)|Guido Reni|Arthur Ewart Popham|Alessandro Sanvitale,"Italian, 1727–1792|Italian, Parma 1503–1540 Casalmaggiore|Italian, Bologna 1575–1642 Bologna|British, Plymouth 1889–1970 Islington",tipped in at beginning,"Bossi, Benigno|Parmigianino (Girolamo Francesco Maria Mazzola)|Reni, Guido|Popham, Arthur Ewart|Sanvitale, Alessandro",Italian|Italian|Italian|British|Italian,1727      |1503      |1575      |1889      ,1792      |1540      |1642      |1970      ,1601–1784,1601,1784,"Album containing etchings, aquatints, and crayon manner prints, some printed in shades of brown.",Overall: 18 1/2 x 13 x 1/2 in. (47 x 33 x 1.2 cm),"Purchased with income from the Jacob S. Rogers Fund, transferred from library in 1970",,,,,,,,,,,,Albums|Prints,,http://www.metmuseum.org/art/collection/search/382766,,
37.68.12,False,True,383573,Drawings and Prints,Print,The Visitation,,,,,,Artist|Artist|Publisher|Publisher,Attributed to|After a painting by|Possibly published by|Possibly published by,Enea Vico|Andrea del Sarto (Andrea d'Agnolo)|Antonio Salamanca|Antonio Lafreri,"Italian, Parma 1523–1567 Ferrara|Italian, Florence 1486–1530 Florence|Salamanca 1478–1562 Rome|French, Orgelet, Franche-Comte ca. 1512–1577 Rome",,"Vico, Enea|Sarto, Andrea del (Andrea d'Agnolo)|Salamanca, Antonio|Lafreri, Antonio",Italian|Italian|French,1523      |1486      |1478      |1507      ,1567      |1530      |1562      |1577      ,1561,1561,1561,Engraving,sheet: 11 13/16 x 16 5/16 in. (30 x 41.4 cm),"Gift of Helen J. Baker, 1937",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/383573,2019-02-01T10:50:49.477Z,Stairs|Men|Women
41.71.1.12(38),False,False,406116,Drawings and Prints,Print,"Bronze tripod, from Vasi, candelabri, cippi, sarcofagi, tripodi, lucerne, ed ornamenti antichi disegnati ed incisi dal Cav. Gio. Batt. Piranesi, Vol. I (Vases, candelabra, grave stones, sarcophagi, tripods, lamps, and ornaments designed and etched by Cavalieri Giovanni Battista Piranesi)",,,,,"Vasi, candelabri, cippi, sarcofagi, tripodi, lucerne, ed ornamenti antichi disegnati ed incisi dal Cav. Gio. Batt. Piranesi, Vol. I",Artist|Artist,After a drawing by,Giovanni Battista Piranesi|Vincenzo Brenna,"Italian, Mogliano Veneto 1720–1778 Rome|Italian, Florence 1745–1820 St. Petersburg",,"Piranesi, Giovanni Battista|Brenna, Vincenzo",Italian|Italian,1720      |1745      ,1778      |1820      ,1778–80,1778,1780,Etching,"Sheet: 21 5/8 x 31 1/2 in. (55 x 80 cm)
Plate: 20 7/8 x 15 3/16 in. (53 x 38.5 cm) printed horizontally","Rogers Fund, Transferred from the Library, 1941",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/406116,,
41.71.1.12(63),False,False,406174,Drawings and Prints,Print,"Cinerary vase of terracotta with a sea horse in relief, from a drawing by Cavalier Ghezzi in the Vatican Library, from Vasi, candelabri, cippi, sarcofagi, tripodi, lucerne, ed ornamenti antichi disegnati ed incisi dal Cav. Gio. Batt. Piranesi, Vol. I (Vases, candelabra, grave stones, sarcophagi, tripods, lamps, and ornaments designed and etched by Cavalieri Giovanni Battista Piranesi)",,,,,"Vasi, candelabri, cippi, sarcofagi, tripodi, lucerne, ed ornamenti antichi disegnati ed incisi dal Cav. Gio. Batt. Piranesi, Vol. I",Artist|Artist,After a drawing by,Giovanni Battista Piranesi|Pier Leone Ghezzi,"Italian, Mogliano Veneto 1720–1778 Rome|Italian, Comunanza near Ascoli Piceno 1674–1755 Rome",,"Piranesi, Giovanni Battista|Ghezzi, Pier Leone",Italian|Italian,1720      |1674      ,1778      |1755      ,1778–80,1778,1780,Etching,"Sheet: 21 5/8 x 31 1/2 in. (55 x 80 cm)
Plate: 15 3/8 x 10 1/16 in. (39 x 25.5 cm)","Rogers Fund, Transferred from the Library, 1941",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/406174,,
59.569.6,False,False,415576,Drawings and Prints,Print,"St. Peter Resucitating Tabitha, from Les Tableaux de Rome, Les Eglises Jubilaires (The Paintings of Rome, The Churches Jubilee), plate 3",,,,,"Les Tableaux de Rome, Les Eglises Jubilaires",Artist|Artist,After a painting attributed to,Jacques Callot|Giovanni Baglione,"French, Nancy 1592–1635 Nancy|Italian, Rome 1566–1643 Rome",,"Callot, Jacques|Baglione, Giovanni",French|Italian,1592      |1566      ,1635      |1643      ,1607–11,1607,1611,Engraving; third state of three (Lieure),Sheet: 4 7/16 x 2 15/16 in. (11.2 x 7.5 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/415576,,
63.604.6,False,False,431154,Drawings and Prints,Print,Cleopatra,,,,,,Artist|Artist|Artist,After|After a drawing by,George Baxter|Guido Reni|Miss E. Sharpe,"British, Lewes 1804–1867 London|Italian, Bologna 1575–1642 Bologna|British, active 1837",,"Baxter, George|Reni, Guido|Sharpe, E. Miss",British|Italian|British,1804      |1575      |1837      ,1867      |1642      |1837      ,1837,1837,1837,Baxter process: aquatint key plate proof,"Image: 5 7/8 × 4 1/8 in. (14.9 × 10.5 cm)
Sheet: 25 × 20 in. (63.5 × 50.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1963",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/431154,,
63.604.5(5),False,False,432034,Drawings and Prints,Print,"Cleopatra (in The Pictorial Album; or, Cabinet of Paintings for the Year 1837)",,,,,,Publisher|Artist|Artist|Artist,After|After a drawing by,Chapman and Hall|George Baxter|Guido Reni|Miss E. Sharpe,"London|British, Lewes 1804–1867 London|Italian, Bologna 1575–1642 Bologna|British, active 1837",,"Chapman and Hall|Baxter, George|Reni, Guido|Sharpe, E. Miss",British|British|Italian|British,1800      |1804      |1575      |1837      ,1999      |1867      |1642      |1837      ,1837,1837,1837,Baxter process: aquatint key plate with oil colors printed from wood engraved blocks,"Image: 5 5/8 × 4 1/4 in. (14.3 × 10.8 cm)
Sheet: 9 1/2 × 7 3/16 in. (24.2 × 18.3 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1963",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/432034,2018-10-18T04:53:58.93Z,
1985.5,False,True,435573,European Paintings,Painting,Flora and Zephyr,,,,,,Artist,,Jacopo Amigoni,"Italian, Venice 1682–1752 Madrid",,"Amigoni, Jacopo",Italian,1682      ,1752      ,1730s,1730,1739,Oil on canvas,84 x 58 in. (213.4 x 147.3 cm),"Purchase, Rudolph and Lentilhon G. von Fluegge Foundation Inc. Gift, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435573,2019-09-07T05:03:09.203Z,Putti|Flowers|Landscapes|Goddess
12.6,False,True,435574,European Paintings,"Painting, predella panel",The Crucifixion,,,,,,Artist,,Andrea di Bartolo,"Italian, Siena, active by 1389–died 1428 Siena",,Andrea di Bartolo,Italian,1389      ,1428      ,,1389,1428,"Tempera on wood, gold ground",20 3/4 x 38 1/2 in. (52.7 x 97.8 cm),"Rogers Fund, 1912",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435574,2019-08-22T03:00:43.77Z,Horses|Mountains|Virgin Mary|Soldiers|Men|Angels|Christ|Crucifixion
1991.27.2,False,True,435576,European Paintings,Painting,A Bishop Saint,,,,,,Artist,,Fra Angelico (Guido di Pietro),"Italian, Vicchio di Mugello ca. 1395–1455 Rome",,"Angelico, Fra (Guido di Pietro)",Italian,1395      ,1455      ,ca. 1425,1420,1430,"Tempera on wood, gold ground",Overall 6 1/4 x 6 1/8 in. (15.9 x 15.6 cm); diameter of roundel 5 7/8 in. (14.9 cm),"Bequest of Lucy G. Moses, 1990",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435576,2019-08-23T04:41:33.533Z,Vestments|Miter|Bishops|Croziers
