Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
14.140.20,False,True,45717,Asian Art,Painting,,Japan,Edo period (1615–1868),,,,Artist,,Kano Shōun,1637–1702,,Kano Shōun,Japanese,1637      ,1702      ,17th century,1600,1699,Unmounted shikisi leaf; ink and color on silk,7 1/4 × 6 1/2 in. (18.4 × 16.5 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45717,2019-02-01T10:50:49.477Z,Men|Poets
14.140.21,False,True,45718,Asian Art,Painting,,Japan,Edo period (1615–1868),,,,Artist,,Kano Shōun,1637–1702,,Kano Shōun,Japanese,1637      ,1702      ,17th century,1600,1699,Unmounted shikisi leaf; ink and color on silk,7 1/4 × 6 1/2 in. (18.4 × 16.5 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45718,2019-04-02T03:00:47.7Z,
14.140.22,False,True,45719,Asian Art,Painting,,Japan,Edo period (1615–1868),,,,Artist,,Kano Shōun,1637–1702,,Kano Shōun,Japanese,1637      ,1702      ,17th century,1600,1699,Unmounted shikisi leaf; ink and color on silk,7 1/4 × 6 1/2 in. (18.4 × 16.5 cm),"Gift of Estate of Samuel Isham, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45719,2019-02-01T10:50:49.477Z,Men|Poets
36.100.88,False,True,45721,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,Attributed to,Kano Tsunenobu,"Japanese, 1636–1713",,Kano Tsunenobu,Japanese,1636      ,1713      ,17th–18th century,1636,1713,Hanging scroll; ink and color on silk,35 3/4 x 13 in. (90.8 x 33 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45721,2019-02-01T10:50:49.477Z,Women|Music|Flutes
36.100.89,False,True,45722,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,Attributed to,Kano Tsunenobu,"Japanese, 1636–1713",,Kano Tsunenobu,Japanese,1636      ,1713      ,17th–18th century,1636,1713,Hanging scroll; ink and color on silk,16 3/4 x 28 1/2 in. (42.5 x 72.4 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45722,2019-02-01T10:50:49.477Z,Ducks|Flowers|Leaves
29.100.1398a–j,False,True,45723,Asian Art,Album leaves,十鷹書画冊|Album of Hawks and Calligraphy,Japan,Edo period (1615–1868),,,,Artist,,Kano Tsunenobu,"Japanese, 1636–1713",,Kano Tsunenobu,Japanese,1636      ,1713      ,17th–18th century,1636,1713,Album of ten paintings; ink and color on silk,"Each leaf: 10 3/4 × 9 7/16 in. (27.3 × 23.9 cm)
Overall with mounting (open): 16 1/4 in. × 27 in. × 2 7/16 in. (41.3 × 68.6 × 6.2 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45723,2019-04-04T04:52:49.54Z,Hawks
14.76.23,False,True,45724,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Tanshin (Morimasa),"Japanese, 1653–1718",,"Tanshin (Morimasa), Kano",Japanese,1653      ,1718      ,late 17th century,1667,1699,One of a triptych of hanging scrolls; ink and color on silk,60 x 30 1/4 in. (152.4 x 76.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45724,2019-02-01T10:50:49.477Z,Scrolls|Monkeys|Hills|Trees
14.76.24,False,True,45725,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Tanshin (Morimasa),"Japanese, 1653–1718",,"Tanshin (Morimasa), Kano",Japanese,1653      ,1718      ,late 17th century,1667,1699,One of a triptych of hanging scrolls; ink and color on silk,59 1/4 x 30 1/4 in. (150.5 x 76.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45725,2019-02-01T10:50:49.477Z,Human Figures|Cranes
14.76.25,False,True,45726,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Tanshin (Morimasa),"Japanese, 1653–1718",,"Tanshin (Morimasa), Kano",Japanese,1653      ,1718      ,17th–18th century,1653,1718,One of a triptych of hanging scrolls; ink and color on silk,58 3/4 x 30 1/4 in. (149.2 x 76.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45726,2019-02-01T10:50:49.477Z,Cranes|Rivers|Trees
36.100.78,False,True,45727,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,Attributed to,Kano Tanshin (Morimasa),"Japanese, 1653–1718",,"Tanshin (Morimasa), Kano",Japanese,1653      ,1718      ,17th–18th century,1653,1718,Hanging scroll; ink and color on silk,37 13/16 x 15 13/16 in. (96 x 40.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45727,2019-02-01T10:50:49.477Z,Birds|Trees
36.100.6,False,True,45728,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Chikanobu,"Japanese, 1660–1728",,Kano Chikanobu,Japanese,1660      ,1728      ,17th–18th century,1660,1728,Hanging scroll; ink and color on silk,40 1/4 x 17 5/8 in. (102.2 x 44.8 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45728,2019-02-01T10:50:49.477Z,Cranes|Bamboo|Trees
36.100.7,False,True,45730,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Chikanobu,"Japanese, 1660–1728",,Kano Chikanobu,Japanese,1660      ,1728      ,17th–18th century,1660,1728,Hanging scroll; ink and color on silk,"Image: 50 1/4 × 21 1/4 in. (127.6 × 54 cm)
Overall with mounting: 85 1/8 × 26 1/8 in. (216.2 × 66.4 cm)
Overall with knobs: 85 1/8 × 28 1/2 in. (216.2 × 72.4 cm)","The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45730,2019-02-01T10:50:49.477Z,Eagles
1975.268.56,False,True,45731,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kusumi Morikage,ca. 1620–1690,,Kusumi Morikage,Japanese,1610      ,1700      ,17th century,1620,1690,Hanging scroll; ink on paper,48 9/16 x 20 7/8 in. (123.4 x 53.1 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45731,2019-02-01T10:50:49.477Z,Landscapes|Trees|Boats
36.100.33,False,True,45733,Asian Art,Hanging scroll,英一蝶筆 地蔵菩薩図|Jizō Bosatsu,Japan,Edo period (1615–1868),,,,Artist,,Hanabusa Itchō,"Japanese, 1652–1724",,Hanabusa Itchō,Japanese,1652      ,1724      ,1667–98,1667,1698,"Hanging scroll; ink, color, and gold paint on paper",24 3/4 x 10 1/2 in. (62.9 x 26.7 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45733,2019-04-02T03:00:47.7Z,Bodhisattvas
36.100.45,False,True,45734,Asian Art,Hanging scroll,粟に鶉図|Quail and Millet,Japan,Edo period (1615–1868),,,,Artist,,Kiyohara Yukinobu,"Japanese, 1643–1682",,Kiyohara Yukinobu,Japanese,1643      ,1682      ,late 17th century,1667,1682,Hanging scroll; ink and color on silk,46 5/8 x 18 3/4 in. (118.4 x 47.6 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45734,2019-03-12T03:00:48.307Z,Birds|Leaves
36.100.32,False,True,45735,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,Attributed to,Kano Seisen’in,1775–1828,,Kano Seisen’in,Japanese,1775      ,1828      ,18th–19th century,1775,1828,Hanging scroll; ink and color on silk,38 x 14 1/4 in. (96.5 x 36.2 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45735,2019-02-01T10:50:49.477Z,Waterfalls|Trees
36.100.99,False,True,45736,Asian Art,Hanging scroll,西王母図|Queen Mother of the West,Japan,Edo period (1615–1868),,,,Artist,,Kano Osanobu,"Japanese, 1796–1846",,Kano Osanobu,Japanese,1796      ,1846      ,first half of the 19th century,1800,1846,Hanging scroll; ink and color on silk,39 3/4 x 14 7/8 in. (101 x 37.8 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45736,2019-03-06T04:44:42.817Z,Queens|Girls|Trees
14.76.14,False,True,45737,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Tansui,active 19th century,,Kano Tansui,Japanese,1800      ,1899      ,19th century,1800,1868,Hanging scroll; ink and color on silk,37 1/2 x 13 1/2 in. (95.3 x 34.3 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45737,2019-02-01T10:50:49.477Z,Mountains|Landscapes
14.76.16,False,True,45738,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Tansui,active 19th century,,Kano Tansui,Japanese,1800      ,1899      ,19th century,1800,1868,Hanging scroll; ink and color on silk,37 1/2 x 13 1/2 in. (95.3 x 34.3 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45738,2019-02-01T10:50:49.477Z,Mountains|Landscapes
1975.268.54,False,True,45739,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kano Tanshin Moromichi,"Japanese, 1785–1835",,Tanshin Moromichi Kano,Japanese,1785      ,1835      ,19th century,1800,1835,Hanging scroll; ink on silk,36 11/16 x 15 in. (93.2 x 38.1 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45739,2019-08-22T03:00:43.77Z,Men|Deer
47.56,False,True,45743,Asian Art,Painting,,Japan,Edo period (1615–1868),,,,Artist,,Tosa School,,,Tosa School,,,,17th century,1600,1699,Matted painting; ink and color on silk,8 x 8 in. (20.3 x 20.3 cm),"Gift of Mrs. Morris Manges, in memory of her husband, Dr. Morris Manges, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45743,2019-02-01T10:50:49.477Z,Fences|Men|Women
57.70.5,False,True,45753,Asian Art,Handscroll,,Japan,Edo period (1615–1868),,,,,,,,,,,,,17th century,1615,1699,Handscroll; ink and color on paper,"Overall: 13 x 257 1/4 in. (33 x 653.4 cm)
","Gift of Edward M. Bratter, 1957",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45753,2019-02-01T10:50:49.477Z,Trees|Crowd|Street Scene|Markets
57.52.2,False,True,45755,Asian Art,Handscroll,,Japan,Edo period (1615–1868),,,,,,,,,,,,,17th century,1615,1699,"Handscroll from set of two; ink, color, and gold on paper",14 3/8 in. x 55 ft. 8 3/8 in. (36.5 x 1697.7 cm),"Seymour Fund, 1957",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45755,2019-02-01T10:50:49.477Z,Animals|Scrolls|Dancing
29.100.515,False,True,45758,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,,,,,,,,,,perhaps 18th century or 19th century,1700,1899,Hanging scroll; ink and color on paper,"Image: 29 1/4 × 14 3/8 in. (74.3 × 36.5 cm)
Overall with mounting: 65 1/2 × 19 1/2 in. (166.4 × 49.5 cm)
Overall with knobs: 65 1/2 × 21 3/4 in. (166.4 × 55.2 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45758,2019-02-01T10:50:49.477Z,Fans|Women|Dancers
12.134.12,False,True,45761,Asian Art,Album leaves,,Japan,Edo period (1615–1868),,,,,,,,,,,,,17th century,1600,1699,Album leaves; ink and color on paper,"Image: 10 3/4 x 14 1/2 in. (27.3 x 36.8 cm)
Overall: 10 3/4 x 78 5/8 in. (27.3 x 199.7cm)","Rogers Fund, 1912",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45761,2019-02-01T10:50:49.477Z,Women
14.76.31,False,True,45762,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Furuyama Moromasa,"Japanese, 1712–1772",,Furuyama Moromasa,Japanese,1712      ,1772      ,18th century,1712,1772,Hanging scroll; ink and color on silk,"Image: 16 3/4 × 23 3/8 in. (42.5 × 59.4 cm)
Overall with mounting: 55 × 29 3/4 in. (139.7 × 75.6 cm)
Overall with knobs: 55 × 31 3/4 in. (139.7 × 80.6 cm)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45762,2019-02-01T10:50:49.477Z,Women|Trees
36.100.8,False,True,45767,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,In the Style of,Miyagawa Chōshun,"Japanese, 1683–1753",,Miyagawa Chōshun,,1683      ,1753      ,18th century,1700,1753,Hanging scroll; ink and color on silk,24 7/8 x 10 11/16 in. (63.2 x 27.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45767,2019-02-01T10:50:49.477Z,Hair|Women|Trees
14.76.42,False,True,45768,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Nishikawa Sukenobu,"Japanese, 1671–1750",,Nishikawa Sukenobu,Japanese,1671      ,1750      ,18th century,1700,1750,Hanging scroll; ink and color on paper,"Image: 14 1/4 in. × 21 in. (36.2 × 53.3 cm)
Overall with mounting: 51 1/8 × 26 7/8 in. (129.9 × 68.3 cm)
Overall with knobs: 51 1/8 × 29 1/4 in. (129.9 × 74.3 cm)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45768,2019-02-01T10:50:49.477Z,Women
33.87.1,False,True,45769,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Nishikawa Sukenobu,"Japanese, 1671–1750",,Nishikawa Sukenobu,Japanese,1671      ,1750      ,18th century,1700,1750,Hanging scroll; ink and color on silk,"Image: 11 1/4 × 14 3/4 in. (28.6 × 37.5 cm)
Overall with mounting: 44 3/4 × 19 3/4 in. (113.7 × 50.2 cm)
Overall with knobs: 44 3/4 × 21 5/8 in. (113.7 × 54.9 cm)","Fletcher Fund, 1933",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45769,2019-02-01T10:50:49.477Z,Women
36.100.87,False,True,45770,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kawamata Tsunemasa,active 1716–48,,Kawamata Tsunemasa,Japanese,1706      ,1758      ,first half of the 18th century,1716,1749,"Hanging scroll; ink, color, and gold on silk",33 3/4 x 10 5/8 in. (85.7 x 27 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45770,2019-02-01T10:50:49.477Z,Women|Insects|Trees
1976.404,False,True,45771,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kondo Katsunobu,"Japanese, active 1716–1736",,Kondo Katsunobu,Japanese,1716      ,1736      ,18th century,1716,1736,Hanging scroll; ink and color on paper,38 3/16 x 16 5/8 in. (97 x 42.3 cm),"Gift of Francis T. Henderson Jr., in memory of Harold G. Henderson, 1976",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45771,2019-02-01T10:50:49.477Z,Women
14.76.70a,False,True,45785,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Isoda Koryūsai,"Japanese, 1735–ca. 1790",,Isoda Koryūsai,Japanese,1735      ,1790      ,18th century,1735,1790,Hanging scroll; ink and color on silk,40 3/4 x 12 1/2 in. (103.5 x 31.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45785,2019-02-01T10:50:49.477Z,Boys|Mothers|Playing
14.76.70c,False,True,45787,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Katsukawa Shunshō,"Japanese, 1726–1792",,Katsukawa Shunshō,Japanese,1726      ,1792      ,18th century,1726,1792,Hanging scroll; ink and color on silk,40 3/4 x 12 1/2 in. (103.5 x 31.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45787,2019-02-01T10:50:49.477Z,Women|Butterflies
14.76.41,False,True,45788,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Katsukawa Shunshō,"Japanese, 1726–1792",,Katsukawa Shunshō,Japanese,1726      ,1792      ,18th century,1726,1792,Hanging scroll; ink and color on silk,38 3/4 x 8 1/4 in. (98.4 x 21 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45788,2019-03-14T03:00:46.647Z,Women|Reading
14.76.70d,False,True,45789,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Katsukawa Shunshō,"Japanese, 1726–1792",,Katsukawa Shunshō,Japanese,1726      ,1792      ,18th century,1726,1792,Hanging scroll; ink and color on silk,40 3/4 x 12 1/2 in. (103.5 x 31.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45789,2019-02-01T10:50:49.477Z,Women
1975.268.131,False,True,45790,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist|Calligrapher,,Katsukawa Shunshō|Tegara no Okamochi,"Japanese, 1726–1792|1734–1812",,Katsukawa Shunshō|Tegara no Okamochi,Japanese|Japanese,1726      |1734      ,1792      |1812      ,1798,1798,1798,Hanging scroll; ink and color on paper,33 3/4 x 11 5/16 in. (85.7 x 28.8 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45790,2019-08-22T03:00:43.77Z,Men
36.100.69,False,True,45791,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Katsukawa Shunchō,"Japanese, active ca. 1783–95",,Katsukawa Shunchō,Japanese,1775      ,1795      ,18th century,1783,1795,Hanging scroll; ink and color on silk,"Image: 35 7/8 × 12 1/8 in. (91.1 × 30.8 cm)
Overall with mounting: 68 7/8 × 16 3/4 in. (174.9 × 42.5 cm)
Overall with knobs: 68 7/8 × 18 3/4 in. (174.9 × 47.6 cm)","The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45791,2019-02-01T10:50:49.477Z,Women|Moon
36.100.71,False,True,45792,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Katsukawa Shuntei,"Japanese, 1770–1820",,Katsukawa Shuntei,,1770      ,1820      ,dated 1795,1795,1795,Hanging scroll; ink and color on silk,35 5/8 x 10 3/4 in. (90.5 x 27.3 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45792,2019-02-01T10:50:49.477Z,Women|Actors
36.100.47,False,True,45794,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Torii Kiyonaga,"Japanese, 1752–1815",,Torii Kiyonaga,Japanese,1752      ,1815      ,18th century,1752,1799,Hanging scroll; ink and color on silk,39 7/8 x 14 1/2 in. (101.3 x 36.8 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45794,2019-02-01T10:50:49.477Z,Women|Reading
14.76.70e,False,True,45796,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Torii Kiyonaga,"Japanese, 1752–1815",,Torii Kiyonaga,Japanese,1752      ,1815      ,18th century,1752,1799,Hanging scroll; ink and color on silk,40 3/4 x 12 1/2 in. (103.5 x 31.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45796,2019-02-01T10:50:49.477Z,Women|Trees
1975.268.128,False,True,45798,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kubo Shunman,"Japanese, 1757–1820",,Kubo Shunman,Japanese,1757      ,1820      ,18th–19th century,1757,1820,Hanging scroll; ink and color on paper,36 3/8 x 13 1/16 in. (92.4 x 33.2 cm),"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45798,2019-04-07T03:00:46.673Z,Flowers
1975.268.127,False,True,45799,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kubo Shunman,"Japanese, 1757–1820",,Kubo Shunman,Japanese,1757      ,1820      ,18th century,1757,1799,Hanging scroll; ink and color on paper,"Image: 32 x 11 15/16 in. (81.3 x 30.3 cm)
Overall: 63 7/8 x 18 3/4in. (162.2 x 47.6 cm)","The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45799,2019-02-01T10:50:49.477Z,Women|Beaches|Waves
14.76.49,False,True,45800,Asian Art,Painting,,Japan,Edo period (1615–1868),,,,Artist,,Kubo Shunman,"Japanese, 1757–1820",,Kubo Shunman,Japanese,1757      ,1820      ,dated 1780,1615,1868,Ink and color on silk,29 7/8 x 11 11/16 in. (75.9 x 29.7 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45800,2019-04-02T03:00:47.7Z,Women|Flowers|Night
14.76.33,False,True,45801,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Yanagi Buncho II,active ca. 1764–1801,,Yanagi Buncho II,Japanese,1764      ,1801      ,18th–19th century,1764,1801,Hanging scroll; ink and color on silk,17 5/8 x 20 1/2 in. (44.8 x 52.1 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45801,2019-02-01T10:50:49.477Z,Women
14.76.70b,False,True,45803,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Kitagawa Utamaro,"Japanese, ca. 1754–1806",,Kitagawa Utamaro,Japanese,1754      ,1806      ,ca. 1801–4,1791,1814,"Hanging scroll; ink and color on silk
","Image: 40 3/4 x 12 1/2 in. (103.5 x 31.8 cm)
Overall with mounting: 69 11/16 x 19 1/2 in. (177 x 49.5 cm)
with ivory rollers (dia. 15/16 in.)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45803,2019-04-02T03:00:47.7Z,Women
14.76.70f,False,True,45805,Asian Art,Hanging scroll,,Japan,Edo period (1615–1868),,,,Artist,,Utagawa Toyoharu,"Japanese, 1735–1814",,Utagawa Toyoharu,Japanese,1735      ,1814      ,18th century,1735,1799,Hanging scroll; ink and color on silk,40 3/4 x 12 1/2 in. (103.5 x 31.8 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/45805,2019-02-01T10:50:49.477Z,Dresses|Boys|Infants|Mothers
