Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
30.95.174.32,False,True,448490,Islamic Art,Illustrated  album leaf,"""Portrait of a Persian Lady"", Folio from the Davis Album",,,,,,,,,,,,,,,ca. 1736–37,1711,1762,"Ink, opaque watercolor, and gold on paper","Page: H. 13 1/8 in. (33.3 cm)
           W. 8 1/4in. (21cm)
Mat: H. 19 in. (48.3 cm)
        W. 14 1/4 in. (36.2 cm)","Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/448490,2019-09-05T04:39:54.57Z,Portraits|Women|Landscapes
30.95.174.34,False,True,448492,Islamic Art,Illustrated  album leaf,"""Copper Plate Printers at Work"", Folio from the Davis Album",,,,,,,,,,,,,,,dated A.H. 1199/A.D. 1784–85,1759,1810,Ink on paper,"Page: H. 13 1/8 in. (33.3 cm)
           W. 8 1/4 in. (21 cm)
Mat: H. 19 1/4 in. (48.9 cm)
         W. 14 1/4 in. (36.2 cm)","Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/448492,2019-06-25T04:42:17.593Z,Men|Working
30.95.174.35,False,True,448493,Islamic Art,Illustrated  album leaf,"""Prince Killing a Lion"", Folio from the Davis Album",,,,,,Calligrapher,,Ali Reza,,,Ali Reza,,,,17th century,1600,1699,"Ink, opaque watercolor, and gold on paper","Page: H. 13 1/8 in. (33.3 cm)
           W. 8 9/16 in. (21.7 cm)
Painting: H. 7 7/8 in. (20 cm)
                 W. 6 1/4  in. (15.9 cm)
Mat: H. 19 1/4 in. (48.9 cm)
         W. 14 1/4 in. (36.2 cm)","Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/448493,2019-02-01T10:50:49.477Z,Princes|Horses|Lions
33.70,True,True,448938,Islamic Art,Folio from an illustrated manuscript,"""The Funeral of Isfandiyar"", Folio from a Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,1330s,1305,1355,"Ink, opaque watercolor, and gold on paper","Page: H. 22 13/16 in. (58 cm)
           W. 15 3/4 in. (40 cm)
Mat: H. 24 in. (61 cm)
        W. 19 1/2 in. (49.5 cm)","Purchase, Joseph Pulitzer Bequest, 1933",Attributed to,Tabriz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/448938,2019-08-22T03:00:43.77Z,Men|Horses|Funerals
34.23,False,True,448999,Islamic Art,Bookbinding,Bookcover with Christian Themes,,,,,,,,,,,,,,,mid-19th century,1825,1875,Pasteboard; painted and lacquered,"H. 11 1/8 in. (28.3 cm)
W. 6 1/2 in. (16.5 cm)","Gift of Mrs. Henry Morgenthau, 1934",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/448999,2019-06-15T03:00:44.137Z,Utilitarian Objects|Children|Men|Women
34.24.1,False,True,449000,Islamic Art,Folio from an illustrated manuscript,"""Buzurgmihr Masters the Game of Chess"", Folio from the First Small Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1300–30,1275,1355,"Ink, opaque watercolor, and gold on paper","Painting: H. 1 15/16 in. (4.9 cm)
                W. 4 13/16 in. (12.2 cm)
Page: H. 6 3/8 in. (16.2 cm)
          W. 5 1/4 in. (13.3 cm)
Mat: H. 19 1/4 in. (48.9 cm)
        W. 14 1/4 in. (36.2 cm)","Purchase, Joseph Pulitzer Bequest, 1934",Made in,,,,Iran or Iraq,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449000,2019-02-01T10:50:49.477Z,Bow and Arrow|Men|Chess
34.24.2,False,True,449001,Islamic Art,Folio from an illustrated manuscript,"""Buzurjmihr Explains the Game of Backgammon (Nard) to the Raja of Hind"", Folio from the First Small Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1300–30,1275,1355,"Ink, opaque watercolor, and gold on paper","Text block: 6 1/8 x 4 15/16 in. (15.6 x 12.5 cm)
Painting: 2 3/16 x 4 13/16 in. (5.6 x 12.3 cm)","Purchase, Joseph Pulitzer Bequest, 1934",Made in,,,,Iran or Iraq,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449001,2019-02-01T10:50:49.477Z,Kings|Men|Games
34.24.3,False,True,449002,Islamic Art,Folio from an illustrated manuscript,"""Nushirvan Receives Mihras, Envoy of Caesar"", Folio from the First Small Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1300–30,1275,1355,"Ink, opaque watercolor, and gold on paper","Painting with Textblock: H. 6 9/16 in. (16.7 cm)
                                           W. 5 3/8 in. (13.7 cm)
Page: H.  8 1/4 in. (21 cm)
           W. 7 1/8 in. (18.1 cm)
Mat: H. 19 1/4 in. (48.9 cm)
        W. 14 1/4 in. (36.2 cm)","Purchase, Joseph Pulitzer Bequest, 1934",Made in,,,,Iran or Iraq,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449002,2019-02-01T10:50:49.477Z,Men
34.24.4,False,True,449003,Islamic Art,Folio from an illustrated manuscript,"""The Nobles and Mubids Advise Khusrau Parviz about Shirin"", Folio from the First Small Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1300–30,1275,1355,"Ink, opaque watercolor, and gold on paper","Text block: 6 1/8 x 4 7/8 in. (15.5 x 12.4 cm)
Painting: 2 3/16 x 4 7/8 in. (5.5 x 12.4 cm)","Purchase, Joseph Pulitzer Bequest, 1934",Made in,,,,Iran or Iraq,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449003,2019-08-08T03:00:42.57Z,Men|Women
34.24.5,False,True,449004,Islamic Art,Folio from an illustrated manuscript,"""Kai Khusrau Enthroned Holding a Sword"", Folio from the First Small Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1300–30,1275,1355,"Ink, opaque watercolor, and gold on paper","Painting with Text Block: H. 6 1/4 in. (15.9 cm)
                                            W. 5 1/8 in. (13 cm)
Page: H. 8 3/4 in. (22.2 cm)
           W.  7 3/8 in. (18.7 cm)
Mat: H. 19 1/4 in. (48.9 cm)
        W. 14 1/4 in. (36.2  cm)","Purchase, Joseph Pulitzer Bequest, 1934",Made in,,,,Iran or Iraq,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449004,2019-02-01T10:50:49.477Z,Swords|Men|Execution
34.24.6,False,True,449005,Islamic Art,Folio from an illustrated manuscript,"""Bahram Gur Exhibiting his Prowess in Wrestling at the Court of Shangul, King of India"", Folio from the First Small Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,ca. 1300–30,1275,1355,"Ink, opaque watercolor, and gold on paper","Text block: 6 1/8 x 4 13/16 in. (15.6 x 12.3 cm)
Painting: 2 5/16 in. (5.9 cm)","Purchase, Joseph Pulitzer Bequest, 1934",Made in,,,,Iran or Iraq,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449005,2019-02-01T10:50:49.477Z,Kings|Men|Sports
34.49,False,True,449006,Islamic Art,Non-illustrated album leaf,Leaf of Calligraphy from Poems by Sa'di,,,,,,Author,,Sa'di,ca. 1213–1291,,Sa'di,,1213      ,1291      ,16th century,1500,1599,"Ink, opaque watercolor, and gold on paper; decoupage and stenciled borders",6 7/8 x 10 1/2in. (17.5 x 26.7cm),"Fletcher Fund, 1934",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449006,2019-02-15T04:44:03.667Z,Poetry|Flowers
34.72,False,True,449008,Islamic Art,Folio from an illustrated manuscript,"""Birth of Zal"", Folio from a Shahnama (Book of Kings)",,,,,,Author|Artist|Dedicatee,Attributed to,Abu'l Qasim Firdausi|Siyavush|Shah Isma'il,935–1020|ca. 1536–1610|r. 1576–77,,Abu'l Qasim Firdausi|Siyavush|Isma'il Shah,,0935      |1510      |1576      ,1020      |1635      |1577      ,1576–77,1551,1602,"Ink, opaque watercolor, and gold on paper","H. 17 3/4 in. (45.1 cm)
W. 12 1/8 in. (30.8 cm)","Harris Brisbane Dick Fund, 1934",Attributed to,Qazvin,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449008,2019-09-04T04:43:07.113Z,Birds|Kings|Infants|Men
34.109,False,True,449012,Islamic Art,Folio from an illustrated manuscript,Double Title Page from a `Aja'ib al-Makhluqat wa Ghara'ib al-Mawjudat (The Wonders of Creation and the Oddities of Existence),,,,,,Author,,Zakaria bin Muhammad bin Mahmud Abu Yahya Qazwini,ca. 1203–83,,"Qazwini, Zakaria bin Muhammad bin Mahmud Abu Yahya",,1198      ,1283      ,1414–35,1389,1460,"Ink, opaque watercolor, and gold on paper","Ht. 11 3/4 in. (29.8 cm)
W. 8 7/8 in. (22.5 cm)
","Fletcher Fund, 1934",Attributed to,Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449012,2019-09-05T04:39:54.57Z,Birds|Mythical Creatures|Dragons|Phoenix|Elephants|Tigers|Angels|Calligraphy
35.48,False,True,449020,Islamic Art,Folio from an illustrated manuscript,"""Luhrasp Hears from the Returning Paladins of the Vanishing Kai Khusrau"", Folio from a Shahnama (Book of Kings) of Firdausi",,,,,,Author|Artist|Dedicatee,Painting attributed to,Abu'l Qasim Firdausi|Siyavush|Shah Isma'il,935–1020|ca. 1536–1610|r. 1576–77,,Abu'l Qasim Firdausi|Siyavush|Isma'il Shah,,0935      |1510      |1576      ,1020      |1635      |1577      ,1576–77,1551,1602,"Ink, opaque watercolor, and gold on paper","H. 18 1/2 in. (47 cm)
W. 12 5/8 in. (32.1 cm)","Rogers Fund, 1935",Made in,Qazvin,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449020,2019-06-21T04:42:54.59Z,Men|Trees
35.64.3,False,True,449026,Islamic Art,Folio from an illustrated manuscript,"""The Seven Sleepers of Ephesus"", Folio from a Falnama (Book of Omens)",,,,,,,,,,,,,,,1550s,1525,1575,"Ink, opaque watercolor, and gold on paper","Painting: H. 23 in. (58.4 cm)
                W. 17 3/4 in. (45.1 cm)
Mat : H. 28 in. (71.1 cm)
         W. 22 in. (55.9 cm)
Frame: H. 30 1/2 in. (77.5 cm)
              W. 24 1/2 in. (62.2 cm)","Rogers Fund, 1935",Attributed to,Qazvin,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449026,2019-08-01T04:38:22.923Z,Sleeping|Birds|Swords|Snakes|Trees|Devil|Flags|Men|Horse Riding|Dogs|Caves
36.113.1,False,True,449106,Islamic Art,Folio from an illustrated manuscript,"""Iranian and Turanian Armies in Combat"", Folio from a Shahnama (Book of Kings)",,,,,,Author|Calligrapher|Patron,Commissioned by,"Abu'l Qasim Firdausi|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili|al-Hasan Qawam al-Daula wa'l-Din",935–1020|ca. 1303–57,,"Abu'l Qasim Firdausi|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili|al-Hasan Qawam al-Daula wa'l-Din",,0935      |1278      ,1020      |1382      ,dated A.H. 741/A.D. 1341,1316,1366,"Ink, opaque watercolor, and gold on paper","Painting with Text Block: H. 11 3/8 in. (28.9 cm)
                                            W. 9 9/16 in. (24.3 cm)
Page: H. 13 7/8 in. (35.2 cm)
           W. 11 7/16 in. (29.1 cm)
Mat: H. 19 1/4 in. (48.9 cm)
        W. 14 1/4 in. (36.2 cm)","Rogers Fund, 1936",Made in,Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449106,2019-07-16T04:37:54.597Z,Battles|Soldiers|Horse Riding
36.113.2,False,True,449107,Islamic Art,Folio from an illustrated manuscript,"""The Four Knights of Kai Khusrau in the Mountains"", Folio from a Shahnama (Book of Kings)",,,,,,Author|Patron|Calligrapher,Commissioned by,"Abu'l Qasim Firdausi|al-Hasan Qawam al-Daula wa'l-Din|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili",935–1020|ca. 1303–57,,"Abu'l Qasim Firdausi|al-Hasan Qawam al-Daula wa'l-Din|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili",,0935      |1278      ,1020      |1382      ,dated A.H. 741/A.D. 1341,1316,1366,"Ink, opaque watercolor, and gold on paper","Page: H. 14 1/2 in. (36.8 cm)
          W. 11 5/16 in. (28.7 cm)
Painting: H. 6 3/8 in. (16.2 cm)
                W. 9 5/16 in. (23.6 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)","Rogers Fund, 1936",Made in,Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449107,2019-08-22T03:00:43.77Z,Men|Horses|Knights
36.113.3,False,True,449108,Islamic Art,Folio from an illustrated manuscript,"""Kharrad Recognizes the ""Princess"" as being an Automaton"", Folio from a Shahnama (Book of Kings)",,,,,,Author|Calligrapher|Patron,Commissioned by,"Abu'l Qasim Firdausi|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili|al-Hasan Qawam al-Daula wa'l-Din",935–1020|ca. 1303–57,,"Abu'l Qasim Firdausi|Hasan ibn Muhammad ibn `Ali ibn (?) Husaini, known as al-Mausili|al-Hasan Qawam al-Daula wa'l-Din",,0935      |1278      ,1020      |1382      ,dated A.H. 741/A.D. 1341,1316,1366,"Ink, watercolor, and gold on paper","Painting and Text Block: H. 11 3/8 in. (28.9 cm)
                                            W. 9 1/2 in. (24.1 cm)
Page: H. 14 1/4 in. (36.2 cm)
           W. 11 1/2 in. (29.2)
Mat : H. 22 in. (55.9 cm)
         W. 16 in. (40.6 cm)","Rogers Fund, 1936",Made in,Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449108,2019-08-22T03:00:43.77Z,Men|Women
37.111.1,False,True,449212,Islamic Art,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,,,,,,,,,,,,,,,dated A.H. 485/A.D. 1092,1067,1117,"Ink, opaque watercolor, and gold on paper","Ht. 10 1/2 in. (26.7 cm)
W. 7 7/8 in. (20 cm)","Gift of H. Kevorkian, 1937",Attributed to,,,,Iran or Afghanistan,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449212,2019-07-13T04:58:09.63Z,Qur'an|Calligraphy
37.111.2,False,True,449213,Islamic Art,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,,,,,,,,,,,,,,,dated A.H. 485/A.D. 1092,1067,1117,"Ink, opaque watercolor, and gold on paper",10 1/2 x 7 7/8 in. (26.7 x 20 cm),"Gift of H. Kevorkian, 1937",Attributed to,,,,Iran or Afghanistan,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449213,2019-07-13T04:58:09.63Z,Arabic|Qur'an|Calligraphy
38.13,False,True,449216,Islamic Art,Folio from an illustrated manuscript,"""Meeting of Bahram Gur with a Princess"", Folio from a Shahnama (Book of Kings)",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,mid-16th century,1525,1575,"Ink, watercolor, and gold on paper",14.25 in. high 9.62 in. wide (36.2 cm high 24.4 cm wide),"Rogers Fund, 1938",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449216,2019-02-01T10:50:49.477Z,Human Figures|Poetry|Horse Riding
39.89.3,False,True,449681,Islamic Art,Folio from an illustrated manuscript,"""Sonnet from a Lover to the Beloved"", Folio from a Manuscript of Poetry",,,,,,,,,,,,,,,early 16th century,1500,1525,"Ink, opaque watercolor, silver, and gold on paper",10 3/4 x 6 3/4in. (27.3 x 17.1cm),"Rogers Fund, 1939",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449681,2019-08-22T03:00:43.77Z,Poetry
40.38.1,False,True,449687,Islamic Art,Folio from an illustrated manuscript,"""Alexander Executes Janusiyar and Mahiyar, the Slayers of Darius"", Folio from a Shahnama (Book of Kings) of Firdausi",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,dated A.H. 887/A.D. 1482,1457,1507,"Ink, opaque watercolor, and gold on paper",8 3/4 x 5 3/8in. (22.2 x 13.6cm),"Samuel D. Lee Fund, 1940",Made in,Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449687,2019-06-25T04:42:17.593Z,Human Figures|Alexander The Great|Horse Riding|Execution
40.38.2,False,True,449688,Islamic Art,Folio from an illustrated manuscript,"""Rustam Shoots His Half-brother Shaghad through a Plane Tree"", Folio from a Shahnama (Book of Kings) of Firdausi",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,dated A.H. 887/A.D. 1482,1457,1507,"Ink, opaque watercolor, and gold on paper","H. 8 7/8 in. (22.5 cm)
W. 6 3/8 in. (16.2 cm)","Samuel D. Lee Fund, 1940",Made in,Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449688,2019-06-25T04:42:17.593Z,Bow and Arrow|Men|Trees
"40.164.2a, b",False,True,449693,Islamic Art,Folios from a non-illustrated manuscript,"Folios from a Qur'an Manuscript in Floriated ""New Style"" Script",,,,,,,,,,,,,,,11th century,1000,1099,"Ink, opaque watercolor, and gold on paper","H. 12 7/8 in. (32.7 cm)
W. 9 in. (22.9 cm)","Rogers Fund, 1940",Made in,,,,Iran or Central Asia,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449693,2019-06-25T04:42:17.593Z,Qur'an|Calligraphy
"40.164.5a, b",False,True,449695,Islamic Art,Folios from a non-illustrated manuscript,Folios from a Qur'an Manuscript,,,,,,,,,,,,,,,A.H. 383/A.D. 993,968,1018,Ink and gold on paper,"9 7/16 x 13 13/16in. (24 x 35.1cm)
Mat: 14 1/4 x 19 1/4 in. (36.2 x 48.9 cm)
Frame: 15 1/4 x 20 1/4 in. (38.7 x 51.4 cm)","Rogers Fund, 1940",Made in,Isfahan,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/449695,2019-08-29T04:38:29.347Z,Qur'an
43.43,False,False,450504,Islamic Art,Painting,Portrait of a Girl with a Rose,,,,,,,,,,,,,,,20th century,1900,1999,Oil on canvas,"H. 49 1/2 in. (125.7 cm)
W. 26 3/4 in. (67.9 cm)","Rogers Fund, 1943",Attributed to,,,,Iran,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/450504,2019-02-01T10:50:49.477Z,Portraits|Women|Roses
45.140,False,True,450575,Islamic Art,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript in Floriated Script,,,,,,,,,,,,,,,11th century,1000,1099,"Ink, opaque watercolor, and gold on paper","H. 9 7/8 in. (25.1 cm)
W. 7 1/8 in. (18.1 cm)","Rogers Fund, 1945",Made in,,,,Iran or Central Asia,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450575,2019-07-12T05:28:01.84Z,
45.150,False,True,450576,Islamic Art,Folio from an illustrated manuscript,"""The Fire Ordeal of Siyavush"", Folio from a Shahnama (Book of Kings) of Firdausi",,,,,,Author,,Abu'l Qasim Firdausi,935–1020,,Abu'l Qasim Firdausi,,0935      ,1020      ,1482,1457,1507,"Ink, watercolor, and gold on paper",12 3/16 x 7 15/16in. (31 x 20.2cm),"Rogers Fund, 1945",Attributed to,probably Shiraz,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450576,2019-06-25T04:42:17.593Z,Men|Women|Horse Riding|Fire
45.174.1,False,True,450583,Islamic Art,Illustrated single work,Dervish Leaning on a Staff,,,,,,,,,,,,,,,16th century,1500,1599,"Ink, transparent and opaque watercolor, and gold on paper","H. 3 3/16 in. (8.1 cm)
W. 2 1/8 in. .(5.4 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450583,2019-02-01T10:50:49.477Z,Men
45.174.3,False,True,450585,Islamic Art,Illustrated single work,Two Mounted Warriors,,,,,,,,,,,,,,,mid-16th century,1525,1575,"Ink, watercolor, opaque watercolor, and gold on paper","H. 3 3/4 in. (9.5 cm)
W. 3 3/16 in. (8. 1 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450585,2019-02-01T10:50:49.477Z,Bow and Arrow|Men|Horse Riding|Flowers
45.174.6,False,True,450588,Islamic Art,Illustrated single work,Majnun in the Wilderness,,,,,,,,,,,,,,,second half 16th century,1550,1599,"Ink, transparent watercolor, and gold on paper","H. 3 7/8 in. (9.8 cm)
W. 2 5/8 in. (6.7 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450588,2019-02-01T10:50:49.477Z,Animals|Men|Flowers|Deserts
45.174.7,False,True,450589,Islamic Art,Illustrated single work,Turkomen Horseman,,,,,,,,,,,,,,,16th century,1500,1599,"Ink, transparent and opaque watercolor, and gold on paper","H. 3 7/16 in. (8.7 cm)
W. 3 1/4 in. (8.3 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450589,2019-02-01T10:50:49.477Z,Arrows|Men|Horse Riding
45.174.9,False,True,450591,Islamic Art,Illustrated  album leaf,Young Man and Woman in a  Landscape,,,,,,,,,,,,,,,first half 17th century,1600,1650,"Ink, transparent and opaque watercolor, and gold on paper","H.4.1/8 in. (10.5 cm)
W. 6.3/4 in. (17.2 cm)
Frame: H. 16 in. (43.18 cm); W. 22 in. (55.88 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450591,2018-12-05T14:30:57.517Z,
45.174.11,False,True,450593,Islamic Art,Illustrated single work,An Emaciated Horse Led by His Master,,,,,,,,,,,,,,,late 16th century,1575,1599,Ink and watercolor on paper,"H. 2 1/8 in. (5.4 cm)
W. 5 3/8 in. (13.7 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450593,2019-06-25T04:42:17.593Z,Birds|Men|Horses
45.174.12,False,True,450594,Islamic Art,Illustrated single work,Seated Dervish,,,,,,,,,,,,,,,late 16th century,1575,1599,Ink and watercolor on paper,"H. 3 1/2 in. (8.9 cm)
W. 1 5/8 in. (4.1 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450594,2019-02-01T10:50:49.477Z,Men
45.174.14,False,True,450596,Islamic Art,Album leaf,Portrait of a Man,,,,,,,,,,,,,,,early 17th century,1600,1625,"Ink, watercolor, and gold on paper","H. 2 3/4 in. (7 cm)
W. 5 13/16 in. (14.8 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450596,2019-02-01T10:50:49.477Z,Men|Portraits
45.174.15,False,True,450597,Islamic Art,Illustrated  album leaf,Adam and Four Prophets,,,,,,,,,,,,,,,17th century,1600,1699,"Ink, opaque watercolor, and gold on paper","H. 5 1/8 in. (13 cm)
W. 2 5/8 in. (6.7 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450597,2019-02-01T10:50:49.477Z,Women|Adam
45.174.16,False,True,450598,Islamic Art,Illustrated single work,Hunting Scene,,,,,,,,,,,,,,,late 16th century,1575,1599,Ink and watercolor on paper,"H. 9 in. (22.9 cm)
W. 5 1/4 in. (13.3 cm)","Bequest of George D. Pratt, 1935",Attributed to,Qazvin,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450598,2019-02-01T10:50:49.477Z,Men|Hunting|Horse Riding|Cheetahs|Deer
45.174.17,False,True,450599,Islamic Art,Folio from an illustrated manuscript,"""The Tortoise"", Folio from an `Aja'ib al-Makhluqat (Wonders of Creation) of Qazwini",,,,,,Author,,Zakaria bin Muhammad bin Mahmud Abu Yahya Qazwini,ca. 1203–83,,"Qazwini, Zakaria bin Muhammad bin Mahmud Abu Yahya",,1198      ,1283      ,second half 16th century,1550,1559,Opaque watercolor and gold on paper,"Page:H. 5 3/4 in. (14.6 cm)
           W. 5 1/2 in. (14.6 x 14 cm)
Mat: H. 19 1/4 in. (48.9 cm)
        W. 14 1/4 in. (36.2 cm)
Frame: H.  21 3/4 in. (55.2 cm)
             W. 16 3/4 in. (42.5 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,Khurasan,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450599,2019-02-01T10:50:49.477Z,Men|Crocodiles|Fish|Snakes|Turtles
45.174.18,False,True,450600,Islamic Art,Illustrated single work,Woman Carrying a Vase,,,,,,,,,,,,,,,17th century,1600,1699,"Ink, watercolor, and gold on paper","H. 6 1/8 in. (15.5 cm)
W. 3 3/16 in. (8.1 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450600,2019-02-01T10:50:49.477Z,Women|Vases
45.174.20,False,True,450602,Islamic Art,Illustrated single work,Two Camels Fighting,,,,,,,,,,,,,,,late 16th–early 17th century,1575,1625,"Ink, watercolor, and gold on paper","Painting: H. 4 1/8 in. (10.5 cm)
                W. 7 7/8 in. (20 cm)
Page: H. 5 1/2 in. (14 cm)
          W. 9 1/4 in. (23.5 cm)
Mat: H. 14 1/4 in. (36.2 cm)
        W. 19 1/4 in. (48.9 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450602,2019-06-25T04:42:17.593Z,Men|Camels
45.174.21,False,True,450603,Islamic Art,Illustrated single work,Lion (Chi'lin) in a Landscape,,,,,,,,,,,,,,,late 16th century,1575,1599,"Ink, watercolor, and gold on paper","H. 2 5/8 in. (6.7 cm)
W. 4 13/16 in. (12.2 cm)","Bequest of George D. Pratt, 1935",Attributed to,,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450603,2019-02-01T10:50:49.477Z,Lions|Landscapes|Trees
45.174.22,False,True,450604,Islamic Art,Illustrated single work,Visit to a Hermit,,,,,,,,,,,,,,,17th century,1600,1699,"Ink, watercolor, and gold on paper","H. 2 7/8 in. (7.3 cm)
W. 5 7/8 in. (14.9 cm)","Bequest of George D. Pratt, 1935",Attributed to,probably Qazvin,,,Iran,,,,,,,Codices,,http://www.metmuseum.org/art/collection/search/450604,2019-02-01T10:50:49.477Z,Birds|Men|Trees
