Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
62.45,True,True,435876,European Paintings,Painting,"Madame Cézanne (Hortense Fiquet, 1850–1922) in a Red Dress",,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,1888–90,1888,1890,Oil on canvas,45 7/8 x 35 1/4 in. ( 116.5 x 89.5 cm),"The Mr. and Mrs. Henry Ittleson Jr. Purchase Fund, 1962",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435876,2019-05-23T10:39:17.207Z,Portraits|Women
29.100.64,False,True,435877,European Paintings,Painting,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,1882–85,1882,1885,Oil on canvas,25 3/4 x 32 1/8 in. (65.4 x 81.6 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435877,2019-08-09T21:26:32.723Z,Bridges|Mountains|Landscapes
1994.420,False,True,435878,European Paintings,Painting,Mont Sainte-Victoire,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,ca. 1902–6,1902,1906,Oil on canvas,22 1/2 x 38 1/4 in. (57.2 x 97.2 cm),"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1994, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435878,2019-08-08T04:41:12.893Z,Mountains|Landscapes
61.101.5,False,True,435879,European Paintings,Painting,The Pool at Jas de Bouffan,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,ca. 1885–86,1885,1886,Oil on canvas,25 1/2 x 31 7/8 in. (64.8 x 81 cm),"Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435879,2019-09-09T04:55:53.557Z,Gardens|Landscapes
29.100.194,False,True,435880,European Paintings,Painting,Rocks in the Forest,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,1890s,1890,1899,Oil on canvas,28 7/8 x 36 3/8 in. (73.3 x 92.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435880,2019-08-08T04:41:12.893Z,Forests
61.101.4,False,True,435881,European Paintings,Painting,Still Life with a Ginger Jar and Eggplants,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,1893–94,1893,1894,Oil on canvas,28 1/2 x 36 in. (72.4 x 91.4 cm),"Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435881,2019-08-09T21:26:32.723Z,Fruit|Eggplants|Still Life
51.112.1,True,True,435882,European Paintings,Painting,Still Life with Apples and a Pot of Primroses,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,ca. 1890,1885,1895,Oil on canvas,28 3/4 x 36 3/8 in. (73 x 92.4 cm),"Bequest of Sam A. Lewisohn, 1951",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435882,2019-05-23T10:39:17.207Z,Apples|Flowers|Still Life
61.101.3,False,True,435883,European Paintings,Painting,Still Life with Apples and Pears,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,ca. 1891–92,1891,1892,Oil on canvas,17 5/8 x 23 1/8 in. (44.8 x 58.7 cm),"Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435883,2019-05-23T10:39:17.207Z,Apples|Pears|Still Life
29.100.66,False,True,435884,European Paintings,Painting,"Still Life with Jar, Cup, and Apples",,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,ca. 1877,1872,1882,Oil on canvas,23 7/8 x 29 in. (60.6 x 73.7 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929
",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435884,2019-05-23T10:39:17.207Z,Apples|Still Life|Cups|Jars
13.66,False,True,435885,European Paintings,Painting,View of the Domaine Saint-Joseph,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839      ,1906      ,late 1880s,1886,1889,Oil on canvas,25 5/8 x 32 in. (65.1 x 81.3 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435885,2019-05-23T10:39:17.207Z,Mountains|Landscapes
51.34,False,True,435886,European Paintings,Painting,Jean-Baptiste Colbert (1619–1683),,,,,,Artist,,Philippe de Champaigne,"French, Brussels 1602–1674 Paris",,"Champaigne, Philippe de",French,1602      ,1674      ,1655,1655,1655,Oil on canvas,36 1/4 x 28 1/2 in. (92.1 x 72.4 cm),"Gift of The Wildenstein Foundation Inc., 1951",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435886,2019-06-04T15:29:22.52Z,Men|Portraits
59.9,False,True,435887,European Paintings,Painting,The Silver Tureen,,,,,,Artist,,Jean Siméon Chardin,"French, Paris 1699–1779 Paris",,"Chardin, Jean Siméon",French,1699      ,1779      ,ca. 1728–30,1728,1730,Oil on canvas,30 x 42 1/2 in. (76.2 x 108 cm),"Fletcher Fund, 1959",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435887,2019-09-07T05:03:09.203Z,Animals|Fruit|Cats
49.24,True,True,435888,European Paintings,Painting,Soap Bubbles,,,,,,Artist,,Jean Siméon Chardin,"French, Paris 1699–1779 Paris",,"Chardin, Jean Siméon",French,1699      ,1779      ,ca. 1733–34,1733,1734,Oil on canvas,24 x 24 7/8 in. (61 x 63.2 cm),"Wentworth Fund, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435888,2019-09-07T05:03:09.203Z,Boys|Men|Bubbles
49.110,False,True,435892,European Paintings,Painting,Portrait of a Man,,,,,,Artist,,French Painter,ca. 1835,(Henri Lehmann?),French Painter,French,,,,1830,1840,Oil on canvas,21 x 18 in. (53.3 x 45.7 cm),"Victor Wilbour Memorial Fund, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435892,2019-09-09T04:55:53.557Z,Men|Portraits
28.117,False,True,435905,European Paintings,Painting,The Ford,,,,,,Artist,,Claude Lorrain (Claude Gellée),"French, Chamagne 1604/5?–1682 Rome",,Claude Lorrain (Claude Gellée),French,1604      ,1682      ,possibly 1636,1636,1636,Oil on canvas,29 1/4 x 39 3/4 in. (74.3 x 101 cm),"Fletcher Fund, 1928",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435905,2019-09-04T04:43:07.113Z,Men|Women|Rivers|Landscapes|Boats
65.181.12,False,True,435906,European Paintings,Painting,Pastoral Landscape: The Roman Campagna,,,,,,Artist,,Claude Lorrain (Claude Gellée),"French, Chamagne 1604/5?–1682 Rome",,Claude Lorrain (Claude Gellée),French,1604      ,1682      ,ca. 1639,1634,1644,Oil on canvas,40 x 53 1/2 in. (101.6 x 135.9 cm),"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435906,2019-07-05T03:00:32.247Z,Cows|Rivers|Landscapes
47.12,False,True,435907,European Paintings,Painting,Sunrise,,,,,,Artist,,Claude Lorrain (Claude Gellée),"French, Chamagne 1604/5?–1682 Rome",,Claude Lorrain (Claude Gellée),French,1604      ,1682      ,possibly 1646–47,1646,1647,Oil on canvas,40 1/2 x 52 3/4 in. (102.9 x 134 cm),"Fletcher Fund, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435907,2019-06-04T15:29:22.52Z,Human Figures|Cows|Landscapes|Dawn
55.119,True,True,435908,European Paintings,Painting,The Trojan Women Setting Fire to Their Fleet,,,,,,Artist,,Claude Lorrain (Claude Gellée),"French, Chamagne 1604/5?–1682 Rome",,Claude Lorrain (Claude Gellée),French,1604      ,1682      ,ca. 1643,1643,1643,Oil on canvas,41 3/8 x 59 7/8 in. (105.1 x 152.1 cm),"Fletcher Fund, 1955",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435908,2019-06-04T15:29:22.52Z,Women|Ships
1978.205,False,True,435909,European Paintings,Painting,View of La Crescenza,,,,,,Artist,,Claude Lorrain (Claude Gellée),"French, Chamagne 1604/5?–1682 Rome",,Claude Lorrain (Claude Gellée),French,1604      ,1682      ,1648–50,1648,1650,Oil on canvas,15 1/4 x 22 7/8 in. (38.7 x 58.1 cm),"Purchase, The Annenberg Fund Inc. Gift, 1978",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435909,2019-06-04T15:29:22.52Z,Landscapes
32.100.124,False,True,435912,European Paintings,Painting,"Charles IX (1550–1574), King of France",,,,,,Artist,Style of,François Clouet,"French, painted shortly after 1561",,"Clouet, François",French,1536      ,1572      ,,1561,1566,Oil on wood,12 3/8 x 9 in. (31.4 x 22.9 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435912,2019-05-23T10:39:17.207Z,Charles IX|Kings|Men|Portraits
46.68,False,True,435914,European Paintings,Painting,Guillaume Budé (1467–1540),,,,,,Artist,,Jean Clouet,"French, active by 1516–died 1540/41 Paris",,"Clouet, Jean",French,1516      ,1541      ,ca. 1536,1531,1541,Oil on wood,15 5/8 x 13 1/2 in. (39.7 x 34.3 cm),"Maria DeWitt Jesup Fund, 1946",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435914,2019-09-07T05:03:09.203Z,Men|Portraits
45.128.12,False,True,435916,European Paintings,Painting,"Henry II (1519–1559), King of France",,,,,,Artist,Workshop of,François Clouet,"French, Tours (?), active by 1536–died 1572 Paris",,"Clouet, François",French,1536      ,1572      ,,1536,1572,"Oil on canvas, transferred from wood",61 1/2 x 53 in. (156.2 x 134.6 cm),"Bequest of Helen Hay Whitney, 1944",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435916,2019-09-07T05:03:09.203Z,Swords|Kings|Horse Riding
22.60.63,False,True,435958,European Paintings,Painting,Portrait of a Dwarf,,,,,,Artist,Style of,Corneille de Lyon,"French, second quarter 16th century",,Corneille de Lyon,Netherlandish,1533      ,1575      ,,1525,1549,Oil on wood,5 3/4 x 4 3/4 in. (14.6 x 12.1 cm),"The Bequest of Michael Dreicer, 1921",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435958,2019-05-23T10:39:17.207Z,Men|Portraits
30.95.286,False,True,435959,European Paintings,Painting,Portrait of a Man,,,,,,Artist,Style of,Corneille de Lyon,"French, second quarter 16th century",,Corneille de Lyon,Netherlandish,1533      ,1575      ,,1525,1549,Oil on wood,6 7/8 x 5 7/8 in. (17.5 x 14.9 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435959,2019-05-23T10:39:17.207Z,Men|Portraits
32.100.113,False,True,435960,European Paintings,Painting,Portrait of a Widow,,,,,,Artist,Style of,Corneille de Lyon,"French, second quarter 16th century",,Corneille de Lyon,Netherlandish,1533      ,1575      ,,1525,1549,Oil on wood,8 3/4 x 7 in. (22.2 x 17.8 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435960,2019-05-23T10:39:17.207Z,Portraits|Women
1976.201.13,False,True,435961,European Paintings,Painting,Toussaint Lemaistre (1807/8–1888),,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1833,1833,1833,Oil on canvas,15 1/8 x 11 5/8 in. (38.4 x 29.5 cm),"Bequest of Joan Whitney Payson, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435961,2019-06-04T15:29:22.52Z,Men|Portraits
38.64,True,True,435962,European Paintings,Painting,Hagar in the Wilderness,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1835,1835,1835,Oil on canvas,71 x 106 1/2 in. (180.3 x 270.5 cm),"Rogers Fund, 1938",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435962,2019-09-09T04:55:53.557Z,Children|Women|Landscapes
29.100.19,False,True,435963,European Paintings,Painting,Bacchante by the Sea,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1865,1865,1865,Oil on wood,15 1/4 x 23 3/8 in. (38.7 x 59.4 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435963,2019-09-07T05:03:09.203Z,Bacchantes|Seas
17.120.212,False,True,435964,European Paintings,Painting,The Gypsies,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1872,1872,1872,Oil on canvas,21 3/4 x 31 1/2 in. (55.2 x 80 cm),"Mr. and Mrs. Isaac D. Fletcher Collection, Bequest of Isaac D. Fletcher, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435964,2019-05-23T10:39:17.207Z,Forests|Landscapes
29.100.598,False,True,435965,European Paintings,Painting,Bacchante in a Landscape,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1865–70,1865,1870,Oil on canvas,12 1/8 x 24 1/4 in. (30.8 x 61.5 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435965,2019-09-07T05:03:09.203Z,Female Nudes|Landscapes
32.100.136,False,True,435966,European Paintings,Painting,Boatman among the Reeds,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1865,1860,1870,Oil on canvas,23 1/2 x 32 in. (59.7 x 81.3 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435966,2019-05-23T10:39:17.207Z,Landscapes|Boats
29.100.18,False,True,435967,European Paintings,Painting,"The Burning of Sodom (formerly ""The Destruction of Sodom"")",,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1843 and 1857,1843,1857,Oil on canvas,36 3/8 x 71 3/8 in. (92.4 x 181.3 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435967,2019-09-07T05:03:09.203Z,Men|Women|Sky
30.95.272,False,True,435968,European Paintings,Painting,The Environs of Paris,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1860s,1860,1869,Oil on wood,13 1/2 x 20 1/4 in. (34.3 x 51.4 cm),"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435968,2019-06-04T15:29:22.52Z,Roads|Landscapes
14.40.811,False,True,435969,European Paintings,Painting,The Ferryman,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1865,1860,1870,Oil on canvas,26 1/8 x 19 3/8 in. (66.4 x 49.2 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435969,2019-05-23T10:39:17.207Z,Boats
29.100.562,False,True,435971,European Paintings,Painting,Girl Weaving a Garland,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1860–65,1860,1865,Oil on canvas,16 1/2 x 11 3/4 in. (41.9 x 29.8 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435971,2019-05-23T10:39:17.207Z,Garlands|Girls
1974.3,False,True,435972,European Paintings,Painting,Honfleur: Calvary,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1830,1825,1835,Oil on wood,11 3/4 x 16 1/8 in. (29.8 x 41 cm),"Purchase, Mr. and Mrs. Richard J. Bernhard Gift, by exchange, 1974",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435972,2019-09-08T05:01:09.26Z,Human Figures|Landscapes|Christ|Cross
14.40.817,False,True,435975,European Paintings,Painting,A Lane through the Trees,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1870–73,1870,1873,Oil on canvas,24 x 18 in. (61 x 45.7 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435975,2019-05-23T10:39:17.207Z,Forests
29.160.33,False,True,435976,European Paintings,Painting,The Letter,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1865,1860,1870,Oil on wood,21 1/2 x 14 1/4 in. (54.6 x 36.2 cm),"H. O. Havemeyer Collection, Gift of Horace Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435976,2019-06-04T15:29:22.52Z,Women
30.13,False,True,435977,European Paintings,Painting,Mother and Child,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,probably 1860s,1860,1869,Oil on wood,12 3/4 x 8 7/8 in. (32.4 x 22.5 cm),"H. O. Havemeyer Collection, Gift of Mrs. P. H. B. Frelinghuysen, 1930",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435977,2019-06-04T15:29:22.52Z,Infants|Mothers
29.100.193,False,True,435978,European Paintings,Painting,The Muse: History,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1865,1860,1870,Oil on canvas,18 1/8 x 13 7/8 in. (46 x 35.2 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435978,2019-09-07T05:03:09.203Z,Muses
14.40.813,False,True,435979,European Paintings,Painting,A Pond in Picardy,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1867,1862,1872,Oil on canvas,17 x 25 in. (43.2 x 63.5 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435979,2019-05-23T10:39:17.207Z,Women|Ponds|Trees
29.100.564,False,True,435980,European Paintings,Painting,Portrait of a Child,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1835,1830,1840,Oil on wood,12 5/8 x 9 1/4 in. (32.1 x 23.5 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435980,2019-05-23T10:39:17.207Z,Boys|Portraits
29.100.563,False,True,435981,European Paintings,Painting,Reverie,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1860–65,1855,1870,Oil on wood,19 5/8 x 14 3/8 in. (49.8 x 36.5 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435981,2019-05-23T10:39:17.207Z,Contemplation|Women
11.45.4,False,True,435983,European Paintings,Painting,River with a Distant Tower,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1865,1865,1865,Oil on canvas,21 1/2 x 30 7/8 in. (54.6 x 78.4 cm),"Bequest of Robert Graham Dun, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435983,2019-05-23T10:39:17.207Z,Human Figures|Rivers|Boats
29.100.565,True,True,435984,European Paintings,Painting,Sibylle,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1870,1865,1875,Oil on canvas,32 1/4 x 25 1/2 in. (81.9 x 64.8 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435984,2019-09-07T05:03:09.203Z,Women
1984.75,False,True,435985,European Paintings,Painting,"Study for ""The Destruction of Sodom""",,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1843,1843,1843,Oil on canvas,14 1/8 x 19 5/8 in. (35.9 x 49.8 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1984",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435985,2019-09-07T05:03:09.203Z,Human Figures|Landscapes
1980.203.4,False,True,435986,European Paintings,Painting,View of Lormes,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,early 1840s,1840,1844,Oil on canvas,6 1/2 x 21 5/8 in. (16.5 x 54.9 cm),"Gift of Mr. and Mrs. Walter Mendelsohn, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435986,2019-06-04T15:29:22.52Z,Villages|Landscapes
25.110.17,False,True,435987,European Paintings,Painting,A Village Street: Dardagny,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,"1852, 1857, or 1863",1852,1863,Oil on canvas,13 1/2 x 9 1/2 in. (34.3 x 24.1 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435987,2019-06-04T15:29:22.52Z,Houses|Streets|Villages|Women
87.15.141,False,True,435988,European Paintings,Painting,Ville-d'Avray,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1870,1870,1870,Oil on canvas,21 5/8 x 31 1/2 in. (54.9 x 80 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435988,2019-09-07T05:03:09.203Z,Women|Forests
21.70.4,False,True,435989,European Paintings,Painting,The Banks of the Seine at Conflans,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1865–70,1865,1870,Oil on canvas,18 1/4 x 21 7/8 in. (46.4 x 55.6 cm),"Bequest of Eloise Lawrence Breese Norrie, 1921",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435989,2019-05-23T10:39:17.207Z,Men|Rivers|Forests
17.120.225,False,True,435990,European Paintings,Painting,A Woman Gathering Faggots at Ville-d'Avray,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,ca. 1871–74,1871,1874,Oil on canvas,28 3/8 x 22 1/2 in. (72.1 x 57.2 cm),"Mr. and Mrs. Isaac D. Fletcher Collection, Bequest of Isaac D. Fletcher, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435990,2019-05-23T10:39:17.207Z,Women|Forests|Working
28.90,False,True,435991,European Paintings,Painting,A Woman Reading,,,,,,Artist,,Camille Corot,"French, Paris 1796–1875 Paris",,"Corot, Camille",French,1796      ,1875      ,1869 and 1870,1869,1870,Oil on canvas,21 3/8 x 14 3/4 in. (54.3 x 37.5 cm),"Gift of Louise Senff Cameron, in memory of her uncle, Charles H. Senff, 1928",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435991,2019-09-07T05:03:09.203Z,Women|Reading
87.15.134,False,True,435997,European Paintings,Painting,The Storm,,,,,,Artist,,Pierre-Auguste Cot,"French, Bédarieux 1837–1883 Paris",,"Cot, Pierre-Auguste",French,1837      ,1883      ,1880,1880,1880,Oil on canvas,92 1/4 x 61 3/4 in. (234.3 x 156.8 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435997,2019-05-23T10:39:17.207Z,Men|Women
29.100.118,False,True,436000,European Paintings,Painting,Madame de Brayer,,,,,,Artist,,Gustave Courbet,"French, Ornans 1819–1877 La Tour-de-Peilz",,"Courbet, Gustave",French,1819      ,1877      ,1858,1858,1858,Oil on canvas,36 x 28 5/8 in. (91.4 x 72.7 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436000,2019-05-23T10:39:17.207Z,Portraits|Women
29.100.63,False,True,436001,European Paintings,Painting,"Jo, La Belle Irlandaise",,,,,,Artist,,Gustave Courbet,"French, Ornans 1819–1877 La Tour-de-Peilz",,"Courbet, Gustave",French,1819      ,1877      ,1865–66,1865,1866,Oil on canvas,22 x 26 in. (55.9 x 66 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436001,2019-05-23T10:39:17.207Z,Women|Mirrors
29.100.57,True,True,436002,European Paintings,Painting,Woman with a Parrot,,,,,,Artist,,Gustave Courbet,"French, Ornans 1819–1877 La Tour-de-Peilz",,"Courbet, Gustave",French,1819      ,1877      ,1866,1866,1866,Oil on canvas,51 x 77 in. (129.5 x 195.6 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436002,2019-09-07T05:03:09.203Z,Female Nudes|Parrots
