Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
22.177.1,False,False,194940,European Sculpture and Decorative Arts,Door,Door (part of a set),"British, London",,,,,Designer|Artist|Maker,From a cabinet based on a design by|Probably painted by|for the firm of,Thomas Edward Colcutt|Charles Fairfax Murray|Collinson and Lock,"1840–1924|British, London 1849–1919 London|London, active 1890–97",,"Colcutt Thomas Edward|Murray, Charles Fairfax|Collinson and Lock",British,1840      |1849      ,1924      |1919      ,ca. 1871,1866,1876,"Painted and ebonized mahogany, copper mounts",Overall: 24 3/8 × 15 3/16 in. (61.9 × 38.6 cm),"Gift of Mrs. Frederick H. Allen, 1922",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/194940,2019-07-11T04:57:01.927Z,Women|Flowers
22.177.2,False,False,194941,European Sculpture and Decorative Arts,Door,Door (part of a set),"British, London",,,,,Maker|Artist|Designer,for the firm of|Probably painted by|From a cabinet based on a design by,Collinson and Lock|Charles Fairfax Murray|Thomas Edward Colcutt,"London, active 1890–97|British, London 1849–1919 London|1840–1924",,"Collinson and Lock|Murray, Charles Fairfax|Colcutt Thomas Edward",British,1849      |1840      ,1919      |1924      ,ca. 1871,1866,1876,"Painted and ebonized mahogany, copper mounts",24 3/8 x 15 3/16 in. (61.9 x 38.6 cm),"Gift of Mrs. Frederick H. Allen, 1922",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/194941,2019-07-11T04:57:01.927Z,Women|Flowers
22.177.3,False,False,194942,European Sculpture and Decorative Arts,Door,Door (part of a set),"British, London",,,,,Artist|Designer|Maker,Probably painted by|From a cabinet based on a design by|for the firm of,Charles Fairfax Murray|Thomas Edward Colcutt|Collinson and Lock,"British, London 1849–1919 London|1840–1924|London, active 1890–97",,"Murray, Charles Fairfax|Colcutt Thomas Edward|Collinson and Lock",British,1849      |1840      ,1919      |1924      ,ca. 1871,1866,1876,"Painted and ebonized mahogany, copper mounts",Overall: 11 7/8 × 15 1/4 in. (30.2 × 38.7 cm),"Gift of Mrs. Frederick H. Allen, 1922",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/194942,2019-02-01T10:50:49.477Z,Doors|Men|Women
22.177.4,False,False,194943,European Sculpture and Decorative Arts,Door,Door (part of a set),"British, London",,,,,Designer|Maker|Artist,From a cabinet based on a design by|for the firm of|Probably painted by,Thomas Edward Colcutt|Collinson and Lock|Charles Fairfax Murray,"1840–1924|London, active 1890–97|British, London 1849–1919 London",,"Colcutt Thomas Edward|Collinson and Lock|Murray, Charles Fairfax",British,1840      |1849      ,1924      |1919      ,ca. 1871,1866,1876,"Painted and ebonized mahogany, copper mounts",Overall: 11 7/8 × 15 1/4 in. (30.2 × 38.7 cm),"Gift of Mrs. Frederick H. Allen, 1922",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/194943,2019-02-01T10:50:49.477Z,Doors|Women|Plants
26.54,True,True,195456,European Sculpture and Decorative Arts,Cabinet,The Backgammon Players,British,,,,,Designer|Artist|Manufacturer,Painted by,"Philip Webb|Sir Edward Burne-Jones|Morris, Marshall, Faulkner & Co.","British, Oxford 1831–1915 West Sussex|British, Birmingham 1833–1898 Fulham",,"Webb Philip|Burne-Jones, Edward, Sir|Morris, Marshall, Faulkner & Co.",British|British,1831      |1833      ,1915      |1898      ,1861,1861,1861,"Painted pine, oil paint on leather, brass, copper",Overall: 73 × 45 × 21 in. (185.4 × 114.3 × 53.3 cm),"Rogers Fund, 1926",,,,,,,,,,,,Woodwork-Furniture|Paintings,,http://www.metmuseum.org/art/collection/search/195456,2019-03-21T03:00:46.84Z,Men|Women|Games
32.53.2,False,True,196918,European Sculpture and Decorative Arts,Painting,Classical Landscape with Gypsies,British,,,,,Artist,,John Wootton,"British, Snitterfield, Warwickshire 1681/82–1764 London",,"Wootton, John",,1681      ,1764      ,1748,1748,1748,Oil on canvas,Overall: 55 1/4 × 51 3/8 in. (140.3 × 130.5 cm),"Fletcher Fund, 1931",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/196918,2019-02-01T10:50:49.477Z,Men|Horse Riding|Dogs|Landscapes
39.140.20,False,True,198426,European Sculpture and Decorative Arts,Jug,Jug,"British, Worcester",,,,,Factory|Engraver|Artist|Artist|Engraver|Artist|Artist,"Engraved by|After a print of ""The Rural Lovers"" by|After a painting ""The Rural Lovers"" by|""The May Day"" engraved by|After a print of ""A View of Woobourn"" by|After a painting of ""The May Day"" by",Worcester factory|Robert Hancock|François Vivares|Thomas Gainsborough|Chas. Grignon|Luke Sullivan|Francis Hayman,"British, 1751–2008|British, Burslem 1730–1817 Bristol|French, Saint-Jean-du-Bruel 1709–1780 London|British, Sudbury 1727–1788 London|Irish, 1705–1771 London|British, Exeter (?) 1707/08–1776 London",,"Worcester factory|Hancock Robert|Vivares, Francois|Gainsborough, Thomas|Grignon Chas.|Sullivan, Luke|Hayman, Francis",British|French|British|Irish,1751      |1730      |1709      |1727      |1700      |1705      |1708      ,2008      |1817      |1780      |1788      |1800      |1771      |1776      ,ca. 1760,1755,1765,Soft-paste porcelain,Height: 8 in. (20.3 cm),"Gift of Mr. and Mrs. Luke Vincent Lockwood, 1939",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/198426,2019-02-01T10:50:49.477Z,Animals|Men|Trees|Jugs
39.140.29,False,True,198432,European Sculpture and Decorative Arts,Jug,Jug,"British, Worcester",,,,,Manufactory|Engraver|Artist,After a painting by,Worcester factory|Robert Hancock|Antoine Pesne,"British, 1751–2008|British, Burslem 1730–1817 Bristol|French, Paris 1683–1757 Berlin",,"Worcester factory|Hancock Robert|Pesne, Antoine",British|French,1751      |1730      |1683      ,2008      |1817      |1757      ,1757,1757,1757,Soft-paste porcelain,Height: 5 7/8 in. (14.9 cm),"Gift of Mr. and Mrs. Luke Vincent Lockwood, 1939",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/198432,2019-04-27T03:00:45.603Z,Cupid|Kings
"39.140.35a, b",False,True,198438,European Sculpture and Decorative Arts,Teapot,Teapot,"British, Worcester",,,,,Factory|Engraver|Artist,After a painting by,Worcester factory|François Vivares|Pierre Antoine Patel the Younger,"British, 1751–2008|French, Saint-Jean-du-Bruel 1709–1780 London|French, Paris 1646–1707 Paris",,"Worcester factory|Vivares, Francois|Patel, Pierre Antoine, the Younger",French|French,1751      |1709      |1646      ,2008      |1780      |1707      ,ca. 1770,1765,1775,Soft-paste porcelain,Height (with cover): 5 5/8 in. (14.3 cm),"Gift of Mr. and Mrs. Luke Vincent Lockwood, 1939",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/198438,2019-02-01T10:50:49.477Z,Bridges|Men|Teapots
51.86.406,False,True,201327,European Sculpture and Decorative Arts,Hot milk jug,Hot milk jug (part of a miniature service),"Chinese, for British market",,,,,Artist,After a painting by,Thomas Stothard,"British, London 1755–1834 London",,"Stothard, Thomas",British,1755      ,1834      ,ca. 1790,1785,1795,Hard-paste porcelain,Height: 3 1/4 in. (8.3 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,,,,,,,Ceramics-Porcelain-Export,,http://www.metmuseum.org/art/collection/search/201327,2019-02-01T10:50:49.477Z,Children|Jugs
51.86.407,False,True,201328,European Sculpture and Decorative Arts,Spoon tray,Spoon tray (part of a miniature service),"Chinese, for British market",,,,,Artist,After a painting by,Thomas Stothard,"British, London 1755–1834 London",,"Stothard, Thomas",British,1755      ,1834      ,ca. 1790,1785,1795,Hard-paste porcelain,Overall: 2 11/16 × 3 9/16 in. (6.8 × 9 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,,,,,,,Ceramics-Porcelain-Export,,http://www.metmuseum.org/art/collection/search/201328,2019-02-01T10:50:49.477Z,Buildings|Boys|Girls|Trays
60.50a,False,True,202391,European Sculpture and Decorative Arts,Overmantel painting,Ceremonial Scene,British,,,,,Maker|Designer,,Adam Partnership|Robert Adam,"British|British, Kirkcaldy, Scotland 1728–1792 London",,"Adam Partnership|Adam, Robert","British|British, Scottish",1728      ,1792      ,1765–66,1765,1766,Oil on canvas,Overall: 60 1/4 × 68 in. (153 × 172.7 cm),"Fletcher Fund, 1960",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/202391,2019-02-01T10:50:49.477Z,Musical Instruments|Men|Female Nudes|Cornucopia|Ceremony|Musicians
64.101.691,False,True,203532,European Sculpture and Decorative Arts,Figure,Kitty Clive,"British, Bow, London",,,,,Factory|Artist|Artist,After an engraving by|After a drawing by,Bow Porcelain Factory|Charles Mosley|Thomas Worlidge,"British, 1747–1776|British, ca. 1720–ca. 1756|British, Peterborough 1700–1766 Hammersmith",,"Bow Porcelain Factory|Mosley, Charles|Worlidge, Thomas",British,1747      |1720      |1700      ,1776      |1756      |1766      ,ca. 1750,1745,1755,Soft-paste porcelain,Overall (confirmed): 9 3/4 × 6 1/2 × 4 3/4 in. (24.8 × 16.5 × 12.1 cm),"Gift of Irwin Untermyer, 1964",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/203532,2019-03-03T04:54:49.71Z,Women|Dogs
64.101.854,False,True,203664,European Sculpture and Decorative Arts,Plaque,Sleeping Shepherdess,"British, Staffordshire",,,,,Artist|Artist,After an engraving by|After a painting by,Augustin Le Grand|Charles Dominique Joseph Eisen,"1765–1815|French, Valenciennes 1720–1778 Brussels",,"Le Grand, Augustin|Eisen, Charles Dominique Joseph",French,1765      |1720      ,1815      |1778      ,1775–80,1775,1780,"Enamel on copper, transfer printed and overenameled",Overall: 3 × 3 7/8 in. (7.6 × 9.8 cm),"Gift of Irwin Untermyer, 1964",,,,,,,,,,,,Enamels-Painted,,http://www.metmuseum.org/art/collection/search/203664,2019-03-21T03:00:46.84Z,Sleeping|Men|Women|Sheep|Shepherds
"1970.313.1a, b",False,True,205295,European Sculpture and Decorative Arts,Vase,Vase (one of a pair),"British, Chelsea",,,,,Manufactory|Artist|Artist,After a print by|After a painting by,Chelsea Porcelain Manufactory|René Gaillard|François Boucher,"British, 1745–1784|French, ca. 1719–1790 Paris|French, Paris 1703–1770 Paris",,"Chelsea Porcelain Manufactory|Gaillard, René|Boucher, François",French|French,1745      |1714      |1703      ,1784      |1790      |1770      ,ca. 1762,1757,1767,Soft-paste porcelain,"Overall (confirmed): 23 1/4 × 12 5/16 × 9 in., 15.8 lb. (59.1 × 31.3 × 22.9 cm, 7.1 kg)","Gift of Irwin Untermyer, 1970",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/205295,2019-05-22T03:00:45.347Z,Animals|Couples|Men|Women
"1970.313.2a, b",False,True,205296,European Sculpture and Decorative Arts,Vase,Vase (one of a pair),"British, Chelsea",,,,,Factory|Artist|Artist,After a print by|After a painting by,Chelsea Porcelain Manufactory|René Gaillard|François Boucher,"British, 1745–1784|French, ca. 1719–1790 Paris|French, Paris 1703–1770 Paris",,"Chelsea Porcelain Manufactory|Gaillard, René|Boucher, François",French|French,1745      |1714      |1703      ,1784      |1790      |1770      ,ca. 1762,1757,1767,Soft-paste porcelain,"Overall (confirmed): 23 1/2 × 12 5/8 × 9 in., 15.8 lb. (59.7 × 32.1 × 22.9 cm, 7.1 kg)","Gift of Irwin Untermyer, 1970",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/205296,2019-05-22T03:00:45.347Z,Animals|Couples|Men|Women
1971.75.19,False,True,205332,European Sculpture and Decorative Arts,Group,Hercules and Omphale,British,,,,,Artist|Artist|Factory,After a print by|After a painting by,Laurent Cars|François Le Moyne|Saint James's Factory,"French, Lyons 1699–1771 Paris|French, Paris 1688–1737 Paris|British, ca. 1748/49–1760",,"Cars, Laurent|Le Moyne, François|Saint James's Factory",French|French,1699      |1688      |1749      ,1771      |1737      |1759      ,ca. 1751,1746,1756,Soft-paste porcelain,Height: 8 7/8 in. (22.5 cm),"Gift of Irwin Untermyer, 1971",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/205332,2019-02-01T10:50:49.477Z,Hercules
1982.315,False,True,207312,European Sculpture and Decorative Arts,Painting,Three dancing nymphs and a reclining cupid in a landscape,British,,,,,Artist,Attributed to,Antonio Zucchi,"Italian, Venice 1726–1796 Rome",,"Zucchi, Antonio",Italian,1726      ,1796      ,ca. 1772,1767,1777,"Oil on paper, attached to a plaster ceiling roundel","Diameter (without plaster frame): 41 3/4 in. (106 cm);
Diameter (with plaster frame): 54 in. (137.2 cm);
Depth: 6 1/2 in. (16.5 cm)","Rogers Fund, 1982",,,,,,,,,,,,Paintings-Decorative,,http://www.metmuseum.org/art/collection/search/207312,2019-02-01T10:50:49.477Z,Musical Instruments|Dancing|Cupid|Nymphs|Landscapes
X.3.22,False,True,208725,European Sculpture and Decorative Arts,Mug,Mug,"British, Worcester",,,,,Factory|Artist|Artist,After an illustration by|After a painting by,Worcester factory|Richard Houston|Sir Joshua Reynolds,"British, 1751–2008|Irish, Dublin 1721/22–1775 London|British, Plympton 1723–1792 London",,"Worcester factory|Houston, Richard|Reynolds, Joshua, Sir",Irish|British,1751      |1721      |1723      ,2008      |1775      |1792      ,ca. 1760,1755,1765,Soft-paste porcelain,Height: 3 5/8 in. (9.2 cm),Museum Accession,,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/208725,2019-04-27T03:00:45.603Z,Portraits|Men|Profiles
15.43.311,False,True,219755,European Sculpture and Decorative Arts,Tapestry,Autumn from a set of The Seasons,"British, London",,,,,Maker|Artist,Weaving workshop directed by|After a painting by,John Chabanex|Murillo,"French, active before 1696–1744","(Alte Pinakothek, Munich)","Chabanex, John|Murillo",French,1696      |1600      ,1744      |1700      ,early 18th century,1700,1715,"Wool, silk (18-21 warps per inch, 9-10 per cm.)",8 ft. 9 in. × 12 ft. 11 in. (266.7 × 393.7 cm),"Bequest of Mary Anna Palmer Draper, 1915",,,,,,,,,,,,Textiles-Tapestries,,http://www.metmuseum.org/art/collection/search/219755,2019-05-14T03:00:46.757Z,Children|Pigs|Grapes|Men|Women|Autumn
26.189.2,False,True,221809,European Sculpture and Decorative Arts,Furnishing textile,Traite des Nègres (The Slave Trade),"French, Alsace",,,,,Artist|Engraver|Designer,After a painting by|After an engraving by|Designed by,George Morland|John Raphael Smith|Frédéric Etienne Joseph Feldtrappe,"British, London 1763–1804 London|British, baptized Derby 1751–1812 Doncaster|1786–1849","after G. Morland, published in London in 1791","Morland, George|Smith, John Raphael|Feldrappe Frédéric Etienne Joseph",British|British,1763      |1751      |1746      ,1804      |1812      |1849      ,early 19th century,1800,1815,"Cotton, roller printed",Overall: 101 × 33 in. (256.5 × 83.8 cm),"Rogers Fund, 1926",,,,,,,,,,,,Textiles-Printed,,http://www.metmuseum.org/art/collection/search/221809,2019-08-28T04:41:12.553Z,Animals|Houses|Men|Women
39.13.6,False,True,226425,European Sculpture and Decorative Arts,Portrait,Portrait of Charles II,British,,,,,Artist,After a painting by,John Baptist Gaspars,"Flemish, Antwerp ca. 1620–1691 London",,"Gaspars, John Baptist",,1615      ,1691      ,late 17th–early 18th century,1685,1715,Silk on canvas,H. 20 x W. 16 inches (50.8 x 40.6 cm),"Purchase, Anonymous Gift, 1939",,,,,,,,,,,,Textiles-Embroidered,,http://www.metmuseum.org/art/collection/search/226425,2019-04-27T03:00:45.603Z,Kings|Men|Portraits
44.161,False,True,227052,European Sculpture and Decorative Arts,Handkerchief,Event handkerchief,British,,,,,Artist|Artist,After an engraving by|After a painting by,Asher Brown Durand|John Trumbull,"American, Jefferson, New Jersey 1796–1886 Maplewood, New Jersey|American, Lebanon, Connecticut 1756–1843 New York",,"Durand, Asher Brown|Trumbull, John",American,1796      |1756      ,1886      |1843      ,early 19th century,1800,1815,Cotton,"L. 28 3/4 x W. 30 7/8 inches
73.0 x 78.4 cm","Gift of Bella C. Landauer, 1944",,,,,,,,,,,,Textiles-Printed,,http://www.metmuseum.org/art/collection/search/227052,2019-04-27T03:00:45.603Z,Spears|Men|Crowd|Flags
64.101.1329,False,True,229030,European Sculpture and Decorative Arts,Portrait,Charles I,British,,,,,Artist|Maker,After a painting by|Embroidered by,Edward Bower|R. Hayes,"British, active 1635–67",,"Bower, Edward|Hayes, R.",,1575      ,1675      ,after 1649,1649,1699,Silk,H. 7 1/4  x W. 5 3/4 (18.4 x 14.6 cm),"Gift of Irwin Untermyer, 1964",,,,,,,,,,,,Textiles-Embroidered,,http://www.metmuseum.org/art/collection/search/229030,2019-04-27T03:00:45.603Z,Men|Kings|Portraits
64.101.1330,False,True,229031,European Sculpture and Decorative Arts,Portrait,Portrait of Charles II in raised work embroidery,British,,,,,Artist,After a painting by,John Baptist Gaspars,"Flemish, Antwerp ca. 1620–1691 London",,"Gaspars, John Baptist",,1615      ,1691      ,ca. 1675,1670,1680,"Silk, lace, metal foil on silk",H. 12 x W. 12 x D. 2 inches (30.5 x 30.5 x 5.1 cm),"Gift of Irwin Untermyer, 1964",,,,,,,,,,,,Textiles-Embroidered,,http://www.metmuseum.org/art/collection/search/229031,2019-02-01T10:50:49.477Z,Kings|Portraits
"52.614.1a, b",False,False,236054,European Sculpture and Decorative Arts,Portrait engraving,Charles I & Henrietta Maria,British,,,,,Artist|Artist,After a painting by,Anthony van Dyck|Wenceslaus Hollar,"Flemish, Antwerp 1599–1641 London|Bohemian, Prague 1607–1677 London",,"Dyck, Anthony van|Hollar, Wenceslaus",,1599      |1607      ,1641      |1677      ,1641,1641,1641,engraving,7 x 9 5/8 inches,"Gift of Nathan Chaikin, 1952",,,,,,,,,,,,(not assigned),,http://www.metmuseum.org/art/collection/search/236054,,
"2007.215.10a, b",False,False,319861,"Arts of Africa, Oceania, and the Americas",Storage box,Lidded Storage Box,Alaska or British Columbia,,,,,,,,,,,,,,19th century,1775,1925,"Wood, paint",H. 26 x W. 19 5/8 x D. 19 in. (66 x 49.8 x 48.3 cm),"Gift of Muriel Kallis Newman, 2007",,,,Alaska or British Columbia,United States or Canada,,,,,,,Wood-Paintings,,http://www.metmuseum.org/art/collection/search/319861,2019-02-01T10:50:49.477Z,Boxes
63.550.266,False,True,339890,Drawings and Prints,Print,"Central Park, Winter – The Skating Pond",,,,,,Artist|Publisher|Artist,After a painting by|Published and printed by|Lithographed by,Charles Parsons|Currier & Ives|Lyman Wetmore Atwater,"American (born England), Hampshire 1821–1910 New York|American, active New York, 1857–1907|American, Burlington, Vermont 1835–1891 Brooklyn, New York",,"Parsons, Charles|Currier & Ives|Atwater, Lyman Wetmore",American|American|American,1821      |1857      |1835      ,1910      |1907      |1891      ,1862,1862,1862,Hand-colored lithograph,"image: 18 1/8 x 26 9/16 in. (46 x 67.5 cm)
sheet: 21 7/8 x 29 7/8 in. (55.6 x 75.9 cm)
Storage (mat size): 30 x 40 in. (76.2 x 101.6 cm)","Bequest of Adele S. Colgate, 1962",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/339890,2019-08-06T04:38:15.95Z,Parks|Men|Women|Ice Skating|Dogs|Ponds|Winter
35.53.107,False,False,349738,Drawings and Prints,Book,"Fisher's Drawing Room Scrap Book, with Poetical Illustrations by L.E.L.",,,,,,Publisher|Engraver|Artist|Sitter|Draftsman|Engraver|Sitter|Engraver|Designer|Engraver|Draftsman|Draftsman|Engraver|Designer|Engraver|Artist|Engraver|Engraver|Designer|Draftsman|Engraver|Sitter|Artist|Designer|Draftsman|Engraver|Designer|Engraver|Engraver|Artist|Draftsman|Draftsman|Engraver|Engraver|Sitter|Artist|Draftsman|Draftsman|Engraver|Engraver|Sitter|Artist|Engraver|Engraver|Engraver|Engraver|Engraver|Engraver|Artist|Artist|Engraver,Title page portrait engraved by|Title page portrait after|Title page portrait of|Portrait of|Princess Victoria engraved by|Painted by|More portrait after painting by|Painted by|Curran portrait after|George V's portrait after|George V's portrait engraved by|More portrait engraved by|Princess Victoria after painting by|Painted by|Curran portrait engraved by,"Fisher, Son, and Jackson|Thomas Woolnoth|Anthony Stewart|Princess Alexandrina Victoria|George Pickering|Fenner & Co.|Victoria, Duchess of Kent|Thomas Woolnoth|Thomas Mann Baynes|J. Davies|William Purser|Robert James Elliot|William Finden|Thomas Allom|W. Le Petit|Henry Meyer|Henry Meyer|William Tombleson|Harwood|Clarkson Stanfield|Edward Goodall|Hannah More|Henry William Pickersgill, R.A.|William Henry Bartlett|Samuel Prout|William John Cooke|Samuel Austin|Robert William Wallis|Robert Brandard|Frank Howard|William Ellis|David Cox|W. Taylor|W. Floyd|John Philpot Curran|Sir Thomas Lawrence|John Henderson, I|George Cattermole|William Kelsall|William Bernard Cooke|George V, King of Hanover|George Lethbridge Saunders|T. A. Dean|Thomas Shotter Boys|William Miller|T. Dixon|Joseph Wilson Lowry|William Finden|Henry Collen|Copley Fielding|Charles Eden Wagstaff","London|British, London 1785–1857?|British, Crieff, Scotland 1773–1846 Norwood, Surrey|British, London 1819–1901 Isle of Wight|British, Yorkshire ca. 1794–1857 Birkenhead, Cheshire|British, active early 19th century|Coburg, Germany 1786–1861 Frogmore House, Windsor|British, London 1785–1857?|British, 1794–1854|British, active 1778|British, 1789–ca. 1852|British, Wheldrake, Yorkshire 1790–1849 London|British, London 1787–1852 London|British, London 1804–1872 Barnes|British, active late 18th–early 19th century|British, London 1782/83–1847 London|British, London 1782/83–1847 London|British, 1801–1860|British, active late 18th–early 19th century|British, Sunderland 1793–1867 London|British, near Leeds 1795–1870 London|British, Bristol 1745–1833 Bristol|British, London 1782–1875 London|British, London 1809–1854 at sea|British, Plymouth 1783–1852 London|British, baptised London 1796/97–1865 Darmstadt|British, Liverpool 1796–1834 Cefn-y-gribin, Montgomeryshire, Wales|British, London 1794–1878 Hove, Sussex|British, Birmingham 1805–1862 London|British, London 1805–1866 Liverpool|British, London 1747–1810|British, Birmingham 1783–1859 Harborne, West Midlands|British, active 19th century|British, active ca. 1834–44|Irish, Cork 1750–1817 London|British, Bristol 1769–1830 London|British, 1764–1843|British, Dickleburgh, Norfolk 1800–1868 Clapham Common, London|British, first half 19th century|British, 1778–1855 Camberwell, London|German, Berlin 1819–1878 Paris|British, 1807/9–1863|British, active 1773–1830|British, Pentonville 1803–1874 London|British, Edinburgh, Scotland 1796–1882 Sheffield|British, active early 19th century|British, Middlesex 1803–1879 London|British, London 1787–1852 London|British, St. Pancoras, Middlesex 1798/1800–1879|British, Sowerby Bridge, West Yorks 1787–1855 Worthing, West Sussex|British, active 1798–1850",,"Fisher, Son, and Jackson|Woolnoth, Thomas|Stewart, Anthony|Alexandrina Victoria Princess|Pickering, George|Fenner & Co.|Victoria, Duchess of Kent|Woolnoth, Thomas|Baynes, Thomas Mann|Davies, J.|Purser, William|Elliot, Robert James|Finden, William|Allom, Thomas|Petit, W. Le|Meyer, Henry|Meyer, Henry|Tombleson, William|Harwood|Stanfield, Clarkson|Goodall, Edward|More, Hannah|Pickersgill, Henry William R.A.|Bartlett, William Henry|Prout, Samuel|Cooke, William John|Austin, Samuel|Wallis, Robert William|Brandard, Robert|Howard Frank|Ellis, William|Cox, David|Taylor, W.|Floyd, W.|Curran, John Philpot|Lawrence, Thomas, Sir|Henderson, John I|Cattermole, George|Kelsall, William|Cooke, William Bernard|George V, King of Hanover|Saunders, George Lethbridge|Dean, T. A.|Boys, Thomas Shotter|Miller, William|Dixon, T.|Lowry, Joseph Wilson|Finden, William|Collen, Henry|Fielding, Copley|Wagstaff, Charles Eden","British|British|British, Scottish|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|British|Irish|British|British|American|British|British|German|British|British|British|British, Scottish|British|British|British|British|British|British",1800      |1785      |1773      |1819      |1794      |1800      |1786      |1785      |1794      |1678      |1789      |1790      |1787      |1804      |1750      |1782      |1782      |1801      |1750      |1793      |1795      |1745      |1782      |1809      |1783      |1796      |1796      |1794      |1805      |1805      |1747      |1783      |1800      |1734      |1750      |1769      |1764      |1800      |1800      |1778      |1819      |1807      |1773      |1803      |1796      |1800      |1803      |1787      |1798      |1787      |1798      ,1899      |1857      |1846      |1901      |1857      |1850      |1861      |1857      |1854      |1878      |1852      |1849      |1852      |1872      |1850      |1847      |1847      |1860      |1850      |1867      |1870      |1833      |1875      |1854      |1852      |1865      |1834      |1878      |1862      |1866      |1810      |1859      |1850      |1944      |1817      |1830      |1843      |1868      |1900      |1855      |1878      |1863      |1830      |1874      |1882      |1850      |1879      |1852      |1879      |1855      |1850      ,1832,1832,1832,Illustrations: engraving,11 1/4 x 8 3/4 x 3/4 in. (28.6 x 22.2 x 1.9 cm),"Gift of Walter H. Smith, 1935",,London,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/349738,,
1970.565.125,False,False,350723,Drawings and Prints,Book,"Paris and Its Environs, Displayed in a Series of Picturesque Views . . .",,,,,,Author|Engraver|Publisher|Draftsman,Engravings supervised by|Drawings supervised by,"L. T. Ventouillac|Charles Heath, the elder|Jennings & Chaplin, London|Auguste Charles Pugin","British, born 1798|British, London 1785–1848 London|British (born France), Paris 1768/69–1832 London",,"Ventouillac, L. T.|Heath, Charles the elder|Jennings & Chaplin|Pugin, Auguste Charles","British|British|British|British, French",1798      |1785      |1820      |1768      ,1878      |1848      |1860      |1832      ,[ca. 1850],1825,1875,Illustrations: engraving,11 x 8 1/2 in. (27.9 x 21.6 cm),"Gift of Lincoln Kirstein, 1970",,,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/350723,,
23.68.1,False,False,351713,Drawings and Prints,"Album, Drawing, Ornament & Architecture","Scrapbook titled: ""H. Holbein's Jewelery""",,,,,,Designer|Artist|Artist|Artist,Some drawings copies after|Some designs relate to,"John Bridge|John Flaxman|John Flaxman|Rundell, Bridge and Rundell","British, Piddletrenthide, Dorset 1755–1834 Piddletrenthide, Dorset|British, York 1755–1826 London|British, York 1755–1826 London|British, London, active 1797–1843",,"Bridge, John|Flaxman, John|Flaxman, John|Rundell, Bridge and Rundell",British|British|British|British,1755      |1755      |1755      |1797      ,1834      |1826      |1826      |1843      ,1780–1850,1780,1850,"Ink, graphite, watercolor","Overall: 12 13/16 x 13 3/16 in. (32.5 x 33.5 cm)
sheet: 9 3/16 x 9 13/16 in. (23.4 x 25 cm)","Harris Brisbane Dick Fund, 1923",,,,,,,,,,,,Albums|Ornament & Architecture|Drawings,,http://www.metmuseum.org/art/collection/search/351713,,
