Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
1986.267.430,False,False,36416,Asian Art,Hanging scroll,近代  崔子范  鸕鷀  軸|Cormorants,China,,,,,Artist,,Cui Zifan,"Chinese, 1915–2011",,Cui Zifan,Chinese,1915      ,2011      ,dated 1980,1980,1980,Hanging scroll; ink and color on bark paper,20 3/8 x 25 1/2 in. (51.8 x 64.8 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36416,2019-03-06T04:44:42.817Z,
1986.267.431,False,False,36417,Asian Art,FHanging scroll,近代   吳冠中   北戴河圖   軸|近代  吳冠中  北戴河  軸|Seascape at Beidaihe,China,,,,,Artist,,Wu Guanzhong,"Chinese, 1919–2010",,Wu Guanzhong,Chinese,1919      ,2010      ,September 1977,1977,1977,Hanging scroll; ink and color on paper,"Image: 38 × 45 3/8 in. (96.5 × 115.3 cm)
Overall with mounting: 81 × 46 7/8 in. (205.7 × 119.1 cm)
Overall with knobs: 81 × 51 1/4 in. (205.7 × 130.2 cm)","Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36417,2019-08-05T11:55:36.47Z,Seascapes
1986.267.432,False,False,36418,Asian Art,Hanging scroll,近代  宋文治  雲霧山中  軸|Mountains in Cloud and Mist,China,,,,,Artist,,Song Wenzhi,"Chinese, 1919–1999",,Song Wenzhi,Chinese,1919      ,1999      ,dated 1961,1961,1961,Hanging scroll; ink and color on bark paper,32 3/4 x 15 7/8 in. (83.2 x 40.3 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36418,2019-03-06T04:44:42.817Z,
1986.267.433,False,False,36419,Asian Art,Hanging scroll,近代  程十髮  枝頭小鳥  軸|Birds,China,,,,,Artist,,Cheng Shifa,"Chinese, 1921–2007",,Cheng Shifa,Chinese,1921      ,2007      ,dated 1979,1979,1979,Hanging scroll; ink and color on bark paper,29 1/4 x 16 3/8 in. (74.3 x 41.6 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36419,2019-03-06T04:44:42.817Z,
1986.267.434,False,False,36420,Asian Art,Folding fan mounted as an album leaf,近代  程十髮  養雞女孩  扇面|Girl and Roosters,China,,,,,Artist,,Cheng Shifa,"Chinese, 1921–2007",,Cheng Shifa,Chinese,1921      ,2007      ,dated 1963,1963,1963,Folding fan mounted as an album leaf; ink and color on gold-flecked paper,6 3/4 x 19 in. (17.1 x 48.3 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36420,2019-03-06T04:44:42.817Z,Girls|Roosters
1986.267.435a–p,False,False,36421,Asian Art,Folding fan mounted as an album leaf,近代  程十髮  雜畫  冊頁十四開|Various Subjects,China,,,,,Artist,,Cheng Shifa,"Chinese, 1921–2007",,Cheng Shifa,Chinese,1921      ,2007      ,dated 1978,1978,1978,Fan-shaped album of fourteen leaves; ink and color on Japanese paper,4 7/8 x 14 in. (12.4 x 35.6 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36421,2019-03-06T04:44:42.817Z,Human Figures|Animals|Flowers|Trees
1986.267.437,False,False,36422,Asian Art,Hanging scroll,近代  黃永玉  畫家  軸|A Painter,China,,,,,Artist,,Huang Yongyu,"Chinese, born 1924",,Huang Yongyu,Chinese,1924      ,2024      ,dated 1979,1979,1979,Hanging scroll; ink and color on paper,44 1/2 x 21 1/2 in. (113 x 54.6 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36422,2019-03-06T04:44:42.817Z,
1986.267.438,False,False,36423,Asian Art,Hanging scroll,近代  黃永玉  馬圖  軸|Horse,China,,,,,Artist,,Huang Yongyu,"Chinese, born 1924",,Huang Yongyu,Chinese,1924      ,2024      ,20th century,1924,1999,Hanging scroll; ink on paper,26 3/4 x 26 7/8 in. (67.9 x 68.3 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36423,2019-03-06T04:44:42.817Z,
1986.267.439,False,False,36424,Asian Art,Hanging scroll,近代  黃永玉  奶羊圖  軸|Kid Suckling,China,,,,,Artist,,Huang Yongyu,"Chinese, born 1924",,Huang Yongyu,Chinese,1924      ,2024      ,20th century,1924,1999,Hanging scroll; ink on paper,26 3/4 x 26 3/4 in. (67.9 x 67.9 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36424,2019-03-06T04:44:42.817Z,
1986.267.440,False,False,36425,Asian Art,Hanging scroll,近代  黃永玉  彩墨山水  軸|Landscape,China,,,,,Artist,,Huang Yongyu,"Chinese, born 1924",,Huang Yongyu,Chinese,1924      ,2024      ,dated 1981,1981,1981,Hanging scroll; ink and color on Korean paper,41 1/2 x 41 1/2 in. (105.4 x 105.4 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36425,2019-03-06T04:44:42.817Z,
1986.267.441,False,False,36426,Asian Art,Hanging scroll,近代  黃永玉  小清涼圖  軸|A Bit of Coolness,China,,,,,Artist,,Huang Yongyu,"Chinese, born 1924",,Huang Yongyu,Chinese,1924      ,2024      ,dated 1980,1980,1980,Hanging scroll; ink and color on paper,49 x 56 in. (124.5 x 142.2 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36426,2019-03-06T04:44:42.817Z,
1986.267.442,False,False,36427,Asian Art,Hanging scroll,近代  亞明  東渡扶桑圖  橫軸|East-crossing to Japan,China,,,,,Artist,,Yaming (Ye Jiabing),"Chinese, 1924–2002",,Yaming (Ye Jiabing),Chinese,1924      ,2002      ,dated 1978,1978,1978,Horizontal hanging scroll; ink and color on paper,26 5/8 x 54 1/8 in. (67.6 x 137.5 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36427,2019-03-06T04:44:42.817Z,
1986.267.444,False,False,36428,Asian Art,Hanging scroll,近代  黃胄  群驢圖  橫軸|Donkeys,China,,,,,Calligrapher|Calligrapher|Artist,,Liu Haisu|Wu Zuoren|Huang Zhou,"Chinese, 1896–1994|Chinese, 1908–1997|Chinese, born 1925",,"Liu, Haisu|Wu Zuoren|Huang Zhou",Chinese|Chinese|Chinese,1896      |1908      |1925      ,1994      |1997      |2025      ,20th century,1925,1999,Horizontal hanging scroll; ink on paper,52 1/2 x 26 5/8 in. (133.3 x 67.6 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36428,2019-03-06T04:44:42.817Z,Donkeys
1986.267.446,False,False,36429,Asian Art,Hanging scroll,近代  范曾  鐘馗撫劍圖  軸|Zhong Kui Carrying a Sword,China,,,,,Artist,,Fan Zeng,"Chinese, born 1938",,Fan Zeng,Chinese,1938      ,2038      ,Datable to 1979,1979,1979,Hanging scroll; ink and color on paper,53 3/4 x 27 in. (136.5 x 68.6 cm),"Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36429,2019-03-06T04:44:42.817Z,Swords|Men
1986.345.1,False,True,36430,Asian Art,Hanging scroll,元  佚名  龍虎圖  軸|Tiger,China,Yuan dynasty (1271–1368),,,,Artist|Artist,After,Unidentified|Muqi,"Chinese, active ca. 1250–80",", 14th century",Unidentified|Muqi,Chinese,1250      ,1280      ,14th century,1300,1368,Hanging scroll; ink on silk,31 11/16 x 15 7/8 in. (80.5 x 40.3 cm),"Gift of Mr. and Mrs. Kwan S. Wong, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36430,2019-02-01T10:50:49.477Z,Tigers
1986.345.2,False,True,36431,Asian Art,Hanging scroll,元   佚名   墨龍圖   軸|Dragon,China,Yuan (1271–1368) or Ming (1368–1644) dynasty,,,,Artist|Artist,After,Muqi|Unidentified,"Chinese, active ca. 1250–80","artist, 14th century",Muqi|Unidentified,Chinese,1250      ,1280      ,14th century,1300,1368,Hanging scroll; ink on silk,31 11/16 x 15 7/8 in. (80.5 x 40.3 cm),"Gift of Mr. and Mrs. Kwan S. Wong, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36431,2019-08-24T04:39:14.843Z,Dragons
1986.495a–l,False,True,36432,Asian Art,Album,清   金農   梅花圖   冊|Plum Blossoms,China,Qing dynasty (1644–1911),,,,Artist,,Jin Nong,"Chinese, 1687–1773",,Jin Nong,Chinese,1687      ,1773      ,dated 1757,1757,1757,Album of twelve leaves; ink on paper,Image: 10 x 11 3/4 in. (25.4 x 29.8 cm),"Edward Elliott Family Collection, Gift of Douglas Dillon, 1986",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36432,2019-04-02T03:00:47.7Z,Flowers|Trees
1987.149,False,True,36433,Asian Art,Handscroll,清  石濤(朱若極)、張子為   忍菴居士像     卷|Portrait of Ren'an in a Landscape,China,Qing dynasty (1644–1911),,,,Artist|Artist,,Shitao (Zhu Ruoji)|Zhang Ziwei,"Chinese, 1642–1707|Chinese, active late 17th century",,Shitao (Zhu Ruoji)|Zhang Ziwei,Chinese|Chinese,1642      |1600      ,1707      |1700      ,dated 1684,1684,1684,Handscroll; ink and color on paper,22 15/18 x 53 7/8 in. (58 x 136.8 cm),"Purchase, The Dillon Fund Gift, 1987",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36433,2019-04-02T03:00:47.7Z,Men|Landscapes|Trees
1987.408.1a–j,False,True,36435,Asian Art,Album,,China,Qing dynasty (1644–1911),,,,Artist|Calligrapher,After,Zheng Min|Wang Quan,"Chinese, 1633–1683|Chinese",,Zheng Min|Wang Quan,Chinese|Chinese,1633      ,1683      ,dated 1688,1688,1688,"Album of ten paintings; ink on paper

",Each leaf: 10 1/4 x 7 1/2 in. (26 x 19.1 cm),"Edward Elliott Family Collection; Gift of Douglas Dillon, 1987",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36435,2019-03-14T03:00:46.647Z,Landscapes
1987.408.2a–n,False,True,36436,Asian Art,Album,清 張風 山水圖 冊 紙本|Landscapes,China,Ming dynasty (1368–1644),,,,Artist,,Zhang Feng,"Chinese, active ca. 1628–1662",,Zhang Feng,Chinese,1618      ,1662      ,dated 1644,1644,1644,Album of twelve leaves; ink and color on paper,Each leaf: 6 1/16 x 9 in. (15.4 x 22.9 cm),"Edward Elliott Family Collection, Gift of Douglas Dillon, 1987",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36436,2019-05-24T04:46:04.46Z,Landscapes|Trees
"1988.155a, b",False,True,36437,Asian Art,Hanging scrolls,元      佚名     蓮花圖     軸|Lotus and waterbirds,China,Yuan dynasty (1271–1368),,,,Artist,,Unidentified Artist,,", active ca. 1300",Unidentified Artist,,,,ca. 1300,1290,1310,Pair of hanging scrolls; ink and color on silk,"Image (each): 55 3/4 x 26 3/4 in. (141.6 x 67.9 cm)
Overall with mounting (each): 107 1/2 x 27 1/4 in. (273.1 x 69.2 cm)
Overall with knobs (each): 107 1/2 x 27 3/4 in. (273.1 x 70.5 cm)","Purchase, The Dillon Fund Gift, 1988",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36437,2019-03-20T04:38:25.247Z,Ducks|Lotuses
1988.324.4,False,False,36438,Asian Art,Album leaf mounted as hanging scroll,近代  黃賓虹  冊頁|Landscape in the Style of Dong Qichang,China,,,,,Artist,,Huang Binhong,"Chinese, 1865–1955",,"Huang, Binhong",Chinese,1865      ,1955      ,late 1940s,1900,1999,Album leaf mounted as a hanging scroll; ink and color on paper,"Image: 10 3/8 x 9 5/8 in. (26.4 x 24.4 cm)
Overall with mounting: 54 1/2 x 13 3/4 in. (138.4 x 34.9 cm)
Overall with knobs: 54 1/2 x 16 1/2 in. (138.4 x 41.9 cm)","Gift of Robert Hatfield Ellsworth, in memory of La Ferne Hatfield Ellsworth, 1988",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36438,2019-03-06T04:44:42.817Z,Landscapes|Trees
1994.284,False,True,36453,Asian Art,Hanging scroll,清  梅清  雲谷曳杖圖  軸|Strolling in a Misty Valley,China,Qing dynasty (1644–1911),,,,Artist,,Mei Qing,"Chinese, 1623–1697",,MEI QING,Chinese,1623      ,1697      ,1649,1649,1649,Hanging scroll; ink on satin,"Image: 61 3/8 x 20 1/2 in. (155.9 x 52.1 cm)
Overall with mounting: 100 x 26 3/4 in. (254 x 67.9 cm)
Overall with knobs: 100 x 30 1/4 in. (254 x 76.8 cm)","Purchase, Soong Family Gift, in memory of Dr. T.V. Soong, 1994",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36453,2019-02-01T10:50:49.477Z,Human Figures|Houses|Trees
1995.186,False,True,36459,Asian Art,Hanging scroll,元    邊魯    孔雀芙蓉圖    軸|Peacock and Hollyhocks,China,Yuan dynasty (1271–1368),,,,Artist,,Bian Lu,"Chinese, died 1356",,Bian Lu,Chinese,,1356      ,mid-14th century,1334,1366,Hanging scroll; ink and color on silk,"Image: 66 7/8 x 40 1/4 in. (169.9 x 102.2 cm)
Overall with mounting: 103 x 41 1/4 in. (261.6 x 104.8 cm)
Overall with knobs: 103 x 45 7/8 in. (261.6 x 116.5 cm)","Purchase, The Dillon Fund and The B. Y. Lam Foundation Gifts, 1995",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/36459,2019-02-01T10:50:49.477Z,Peacocks|Flowers|Plants
2002.208.2,False,True,37393,Asian Art,Hanging scroll,現代   任頤   鍾馗像   軸|Zhong Kui,China,Qing dynasty (1644–1911),,,,Artist,,Ren Yi (Ren Bonian),"Chinese, 1840–1896",,Ren Yi (Ren Bonian),Chinese,1840      ,1896      ,dated 1883,1883,1883,Hanging scroll; ink and color on paper,"Image: 67 5/8 x 36 3/4 in. (171.8 x 93.3 cm)
Overall with mounting: 120 x 40 5/8 in. (304.8 x 103.2 cm)
Overall with knobs: 120 x 44 1/2 in. (304.8 x 113 cm)","Gift of Cécile and Sandy Mactaggart, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37393,2019-02-01T10:50:49.477Z,Men
2002.208.1,False,True,37394,Asian Art,Hanging scroll,清   倣梅清    響山泛舟圖    軸|Boating on a River Beneath a Cliff,China,Qing dynasty (1644–1911),,,,Artist,,Mei Qing,"Chinese, 1623–1697",,MEI QING,Chinese,1623      ,1697      ,datable to 1673,1673,1673,Hanging scroll; ink on paper,"Image: 53 x 23 1/4 in. (134.6 x 59.1 cm)
Overall with mounting: 113 1/2 x 32 1/4 in. (288.3 x 81.9 cm)
Overall with knobs: 113 1/2 x 36 1/4 in. (288.3 x 92.1 cm)","Gift of Cécile and Sandy Mactaggart, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37394,2019-02-01T10:50:49.477Z,Sailing|Rivers|Trees|Boats
2005.112a–l,False,True,37395,Asian Art,Album,明/清   陳洪綬  橅古圖   冊|Miscellaneous Studies,China,Ming dynasty (1368–1644),,,,Artist,,Chen Hongshou,"Chinese, 1598–1652",,Chen Hongshou,Chinese,1598      ,1652      ,one leaf dated 1619,1619,1619,Album of twelve paintings; ink on paper,Image (each leaf): 7 x 7 in. (17.8 x 17.8 cm),"Gift of Mr. and Mrs. Wan-go H. C. Weng, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37395,2019-02-01T10:50:49.477Z,Plants
1999.521a–k,False,True,37396,Asian Art,Album,"明/清 陳洪綬、陳字 雜畫 冊 絹本|Figures, flowers, and landscapes",China,late Ming (1368–1644)–early Qing (1644–1911) dynasty,,,,Artist|Artist,leaves a–d by|leaves e–k by,Chen Hongshou|Chen Zi,"Chinese, 1598–1652|Chinese, 1634–1711",,Chen Hongshou|Chen Zi,Chinese|Chinese,1598      |1634      ,1652      |1711      ,one leaf dated 1627,1600,1711,Album of eleven leaves; ink and color on silk,Image: 8 3/4 x 8 9/16 in. (22.2 x 21.7 cm),"Gift of Mr. and Mrs. Wan-go H. C. Weng, 1999",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37396,2019-02-01T10:50:49.477Z,Birds|Men|Flowers|Landscapes
1985.392.2,False,True,37983,Asian Art,Tangka,"明   佚名   釋教三尊曼陀羅圖   軸|Mandala of Vajradhara, Manjushri and Sadakshari -Lokeshvara",China,Ming dynasty (1368–1644),,,,Artist,,Unidentified Artist,,", 15th century",Unidentified Artist,,,,dated 1479,1479,1479,"Tangka; ink, opaque watercolor, and gold on cotton cloth","Image: 58 x 37 1/2 in. (147.3 x 95.3 cm)
","Gift of John and Evelyn Kossak, The Kronos Collections, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37983,2019-08-24T04:39:14.843Z,Bodhisattvas|Buddha|Buddhism|Manjushri
1997.166,False,True,39483,Asian Art,Hanging scroll,明     郭詡     稱書圖     軸|Weighing Books,China,Ming dynasty (1368–1644),,,,Artist,,Guo Xu,"Chinese, 1456–1532",,Guo Xu,Chinese,1456      ,1532      ,early 16th century,1500,1532,Hanging scroll; ink and color on silk,"Image: 48 3/8 x 28 in. (122.9 x 71.1 cm)
Overall with mounting: 103 x 34 1/8 in. (261.6 x 86.7 cm)         
Overall with knobs: 103 x 38 3/8 in. (261.6 x 97.5 cm)","Friends of Asian Art,  Purchase, The B. Y. Lam Foundation Gift, 1997",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39483,2019-02-01T10:50:49.477Z,Books|Men|Trees|Weights and Measures
2017.327.2,False,True,39536,Asian Art,Hanging scroll,明  文徵明 樓居圖軸|Living Aloft: Master Liu's Retreat,China,Ming dynasty (1368–1644),,,,Artist,,Wen Zhengming,"Chinese, 1470–1559",,Wen Zhengming,,1470      ,1559      ,1543,1543,1543,Hanging scroll; ink and color on paper,"Image: 37 1/2 x 18 in. (95.3 x 45.7 cm)
Overall with mounting: 82 1/8 x 25 1/4 in. (208.6 x 64.1 cm)
Overall with knobs: 82 1/8 x 29 5/8 in. (208.6 x 75.2 cm)","Bequest of Marie-Hélène and Guy Weill, in honor of Wen C. Fong, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39536,2019-09-03T04:41:30.65Z,Houses|Landscapes|Trees
2014.721,False,True,39540,Asian Art,Hanging scroll,清  朱耷 (八大山人)  二鷹圖  軸|Two eagles,China,Qing dynasty (1644–1911),,,,Artist,,Bada Shanren (Zhu Da),"Chinese, 1626–1705",,Bada Shanren (Zhu Da),Chinese,1626      ,1705      ,dated 1702,1702,1702,Hanging scroll; ink on paper,"Image: 73 3/4 x 35 1/2 in. (187.3 x 90.2 cm)
Overall with mounting: 122 3/4 x 42 1/2 in. (311.8 x 108 cm)
Overall with knobs: 122 3/4 x 46 1/2 in. (311.8 x 118.1 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2014",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39540,2019-02-01T10:50:49.477Z,Eagles
2016.750,False,True,39542,Asian Art,Hanging scroll,五代  傳董元  溪岸圖  軸|Riverbank,China,Southern Tang dynasty (937–76),,,,Artist,Attributed to,Dong Yuan,"Chinese, active 930s–960s",,DONG YUAN,,0930      ,0960      ,,937,976,Hanging scroll; ink and color on silk,"Image: 86 3/4 × 43 in. (220.3 × 109.2 cm)
Overall with mounting: 11 ft. 1/2 in. × 48 in. (336.6 × 121.9 cm)
Overall with knobs: 11 ft. 1/2 in. × 53 in. (336.6 × 134.6 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, in memory of Douglas Dillon, 2016",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39542,2019-09-03T04:41:30.65Z,Rivers|Mountains|Trees
2010.473,False,True,39543,Asian Art,Hanging scroll,五代/北宋   佚名    乞巧圖    軸|Palace banquet,China,Five Dynasties (907–960) or Northern Song (960–1127) dynasty,,,,Artist,,Unidentified Artist,,"Chinese, active late 10th–11th century",Unidentified Artist,,,,,967,1000,Hanging scroll; ink and color on silk,"Image: 63 5/8 × 43 5/8 in. (161.6 × 110.8 cm)
Overall with mounting: 10 ft. 4 in. × 44 3/8 in. (315 × 112.7 cm)
Overall with knobs: 10 ft. 4 in. × 49 1/2 in. (315 × 125.7 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2010",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39543,2019-08-22T03:00:43.77Z,Palaces|Women
2005.494.1,False,True,39545,Asian Art,Handscroll,元  趙蒼雲   劉晨阮肇入天台山圖  卷|Liu Chen and Ruan Zhao Entering the Tiantai Mountains,China,Yuan dynasty (1271–1368),,,,Artist,,Zhao Cangyun,"Chinese, active late 13th–early 14th century",,ZHAO CANGYUN,Chinese,1267      ,1333      ,,1271,1333,Handscroll; ink on paper,Image: 8 7/8 in. x 18 ft. 5 in. (22.5 cm x 564 cm),"Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39545,2019-06-07T07:49:56.817Z,Men
2006.571,False,True,39546,Asian Art,Hanging scroll,元  柯九思  臨文同墨竹圖  軸|Bamboo after Wen Tong,China,Yuan dynasty (1271–1368),,,,Artist,,Ke Jiusi,"Chinese, 1290–1343",,Ke Jiusi,Chinese,1290      ,1343      ,dated 1343,1343,1343,Hanging scroll; ink on silk,"Image: 42 3/8 x 18 3/4 in. (107.6 x 47.6 cm)
Overall with mounting: 98 1/2 x 26 5/8 in. (250.2 x 67.6 cm)
Overall with knobs: 98 1/2 x 30 in. (250.2 x 76.2 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2006",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39546,2019-02-01T10:50:49.477Z,Bamboo
2012.526.1,False,True,39547,Asian Art,Hanging scroll,"元  吳鎮  高節凌雲圖  軸|Bamboo, old tree, and rock",China,Yuan dynasty (1271–1368),,,,Artist,,Wu Zhen,"Chinese, 1280–1354",,Wu Zhen,Chinese,1280      ,1354      ,dated 1338,1338,1338,Hanging scroll; ink on silk,"Image: 65 5/8 x 38 1/2 in. (166.7 x 97.8 cm)
Overall with mounting: 117 1/2 x 39 1/2 in. (298.5 x 100.3 cm)
Overall with knobs: 117 1/2 x 43 7/8 in. (298.5 x 111.4 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2012",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39547,2019-03-21T04:40:52.377Z,Bamboo|Trees
2008.673,False,True,39548,Asian Art,Hanging scroll,元   張遜   石上松花圖   軸|Rocky Landscape with Pines,China,Yuan dynasty (1271–1368),,,,Artist,,Zhang Xun,"Chinese, ca. 1295–after 1349",,ZHANG XUNG,,1295      ,1349      ,before 1346,1295,1345,Hanging scroll; ink on silk,"Image: 35 3/4 × 16 3/4 in. (90.8 × 42.5 cm)
Overall with mounting: 76 5/8 × 22 3/4 in. (194.6 × 57.8 cm)
Overall with knobs: 76 5/8 × 26 1/8 in. (194.6 × 66.4 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2008",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39548,2019-03-21T04:40:52.377Z,Mountains|Landscapes|Trees
2011.573,False,True,39549,Asian Art,Hanging scroll,"元    姚彥卿 (廷美)     雪山行旅圖    軸|요언경, 눈 덮인 산 속 나그네 중국 원|Traveling through Snow-Covered Mountains",China,Yuan dynasty (1271–1368),,,,Artist,,Yao Yanqing (Tingmei),"Chinese, ca. 1300–after 1360",,YAO YANQING (TINGMEI),Chinese,1300      ,1370      ,,1300,1368,Hanging scroll; ink on silk,"Image: 38 3/4 × 21 1/2 in. (98.4 × 54.6 cm)
Overall with mounting: 85 1/8 × 27 3/4 in. (216.2 × 70.5 cm)
Overall with knobs: 85 1/8 × 31 1/4 in. (216.2 × 79.4 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2011",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39549,2019-02-01T10:50:49.477Z,Houses|Mountains|Trees|Snow
2012.526.2,False,True,39550,Asian Art,Hanging scroll,元    王蒙    素庵圖   軸|The Simple Retreat,China,Late Yuan (1271–1368) or early Ming (1368–1644) dynasty,,,,Artist,,Wang Meng,"Chinese, ca. 1308–1385",,Wang Meng,Chinese,1308      ,1385      ,ca. 1370,1360,1380,Hanging scroll; ink and color on paper,"Image: 53 3/4 x 17 5/8 in. (136.5 x 44.8 cm)
Overall with mounting: 101 1/4 x 24 3/4 in. (257.2 x 62.9 cm)
Overall with knobs: 101 1/4 x 28 11/16 in. (257.2 x 72.9 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2012",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39550,2019-08-05T11:55:36.47Z,Houses|Trees
2005.494.2,False,True,39551,Asian Art,Hanging scroll,明    呂紀    鴛鴦芙蓉圖    軸|Mandarin ducks and cotton rose hibiscus,China,Ming dynasty (1368–1644),,,,Artist,,Lü Ji,"Chinese, active late 15th century",,Lü Ji,Chinese,1430      ,1504      ,,1467,1499,Hanging scroll; ink and color on silk,"Image: 68 x 39 in. (172.7 x 99.1 cm)
Overall with mounting: 116 1/4 x 40 1/4 in. (295.3 x 102.2 cm)
Overall with knobs: 116 1/4 x 44 1/2 in. (295.3 x 113 cm)","Ex coll.: C. C. Wang Family, Gift of Oscar L. Tang Family, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/39551,2019-02-01T10:50:49.477Z,Birds|Ducks|Flowers
