Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
54.74,False,True,12709,American Decorative Arts,Painting,George Washington,American,,,,,Artist,,Thomas Wilcocks Sully,1811–1847,,"Sully, Thomas Wilcocks",,1811,1847,1840,1840,1840,Oil on canvas,30 1/4 x 25 in. (76.8 x 63.5 cm),"Gift of Mrs. George F. Baker, 1954",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12709,2019-02-01T10:50:49.477Z,George Washington|Portraits
9.223,False,False,12764,American Decorative Arts,Painting,An Opalescent River,American,,,,,Artist,,George Gardner Symons,"American, Chicago, Illinois 1861–1930 Hillside, New Jersey",,"Symons, George Gardner",American,1861,1930,finished 1909,1909,1909,Oil on canvas,50 1/2 x 60 1/16 in. (128.3 x 152.6 cm),"Gift of Emerson McMillin, 1909",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12764,2019-02-01T10:50:49.477Z,Rivers|Landscapes|Trees
26.51,False,True,12765,American Decorative Arts,Painting,Mount Mansfield in Winter,American,,,,,Artist,,Edward Martin Taber,1863–1896,,"Taber, Edward Martin",,1863,1896,1895,1895,1895,Oil on canvas,24 x 30 in. (61 x 76.2 cm),"Morris K. Jesup Fund, 1926",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12765,2019-02-01T10:50:49.477Z,Mountains|Trees|Winter|Snow|Carriages
22.103,False,False,12766,American Decorative Arts,Painting,In the House of Matthew,American,,,,,Artist,,Augustus Vincent Tack,"American, Pittsburgh, Pennsylvania 1870–1949 New York",,"Tack, Augustus Vincent",American,1870,1949,ca. 1909,1906,1909,Oil on canvas,36 x 36 in. (91.4 x 91.4 cm),"Gift of Phillips Memorial Gallery, 1922",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12766,2019-02-01T10:50:49.477Z,Men
37.74,False,False,12767,American Decorative Arts,Painting,John La Farge,American,,,,,Artist,,Augustus Vincent Tack,"American, Pittsburgh, Pennsylvania 1870–1949 New York",,"Tack, Augustus Vincent",American,1870,1949,1897–99,1897,1899,Oil on canvas,40 x 29 in. (101.6 x 73.6 cm),"Arthur Hoppock Hearn Fund, 1937",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12767,2019-02-01T10:50:49.477Z,Men|Portraits
63.200.6,False,True,12768,American Decorative Arts,Painting,Deer—Sketch from Nature,American,,,,,Artist,,Arthur Fitzwilliam Tait,"American (born England), Liverpool 1819–1905 Yonkers, New York",,"Tait, Arthur Fitzwilliam","American, born England",1819,1905,ca. 1882,1879,1882,Oil on canvas,11 1/2 x 14 in. (29.2 x 35.6 cm),"Gift of Mrs. Darwin S. Morse, 1963",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12768,2019-02-01T10:50:49.477Z,Deer
63.200.7,False,True,12769,American Decorative Arts,Painting,Doe and Two Fawns,American,,,,,Artist,,Arthur Fitzwilliam Tait,"American (born England), Liverpool 1819–1905 Yonkers, New York",,"Tait, Arthur Fitzwilliam","American, born England",1819,1905,1882,1882,1882,Oil on academy board,10 x 14 in. (25.4 x 35.6 cm),"Gift of Mrs. Darwin S. Morse, 1963",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12769,2019-02-01T10:50:49.477Z,Deer
1979.490.6,False,True,12770,American Decorative Arts,Painting,On Point,American,,,,,Artist,,Arthur Fitzwilliam Tait,"American (born England), Liverpool 1819–1905 Yonkers, New York",,"Tait, Arthur Fitzwilliam","American, born England",1819,1905,1874,1874,1874,Oil on wood,10 x 13 3/4 in. (25.4 x 34.3 cm),"Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12770,2019-02-01T10:50:49.477Z,Birds|Dogs
1979.490.8,False,True,12771,American Decorative Arts,Painting,"On the Qui Vive, Buck and Three Does",American,,,,,Artist,,Arthur Fitzwilliam Tait,"American (born England), Liverpool 1819–1905 Yonkers, New York",,"Tait, Arthur Fitzwilliam","American, born England",1819,1905,1871,1871,1871,Oil on wood,13 x 16 in. (32.1 x 40.6 cm),"Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12771,2019-07-31T03:00:40.447Z,Ducks|Deer
1979.490.7,False,True,12772,American Decorative Arts,Painting,Rabbits on a Log,American,,,,,Artist,,Arthur Fitzwilliam Tait,"American (born England), Liverpool 1819–1905 Yonkers, New York",,"Tait, Arthur Fitzwilliam","American, born England",1819,1905,1897,1897,1897,Oil on canvas,10 x 12 in. (25.4 x 30.8 cm),"Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12772,2019-02-01T10:50:49.477Z,Rabbits|Flowers|Plants
9.212,False,True,12773,American Decorative Arts,Painting,Return of the Redwing,American,,,,,Artist,,Allen B. Talcott,1867–1908,,"Talcott, Allen B.",,1867,1908,ca. 1900 (?),1897,1900,Oil on wood,23 x 32 in. (58.4 x 81.3 cm),"Gift of Mrs. Allen B. Talcott, 1909",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12773,2019-07-31T03:00:40.447Z,Landscapes
67.187.141,False,False,12775,American Decorative Arts,Painting,Across the Room,American,,,,,Artist,,Edmund Charles Tarbell,1862–1938,,"Tarbell, Edmund Charles",American,1862,1938,ca. 1899,1896,1899,Oil on canvas,25 x 30 1/8 in. (63.5 x 76.5 cm),"Bequest of Miss Adelaide Milton de Groot (1876–1967), 1967",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12775,2019-07-31T03:00:40.447Z,Interiors|Women
1979.490.1,False,False,12776,American Decorative Arts,Painting,Still Life: Vase of Peonies,American,,,,,Artist,,Edmund Charles Tarbell,1862–1938,,"Tarbell, Edmund Charles",American,1862,1938,ca. 1925,1925,1925,Oil on canvas,"25 1/8 x 21 3/16 in. (63.8 x 53.8 cm)
Framed: 32 1/4 x 28 1/2 x 3 3/8in. (81.9 x 72.4 x 8.6cm)","Gift of Mrs. J. Augustus Barnard, 1979",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12776,2019-07-26T03:00:41.71Z,Still Life|Peonies
23.77.3,False,False,12785,American Decorative Arts,Painting,Mrs. William F. Milton,American,,,,,Artist,,Abbott H. Thayer,"American, Boston, Massachusetts 1849–1921 Dublin, New Hampshire",,"Thayer, Abbott H.",American,1849,1921,1881,1881,1881,Oil on canvas,32 x 24 in. (81.3 x 61 cm),"Gift of Mrs. William F. Milton, 1923",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12785,2019-02-01T10:50:49.477Z,Portraits
17.180.1,False,False,12786,American Decorative Arts,Painting,"Winter Sunrise, Monadnock",American,,,,,Artist,,Abbott H. Thayer,"American, Boston, Massachusetts 1849–1921 Dublin, New Hampshire",,"Thayer, Abbott H.",American,1849,1921,1917,1917,1917,Oil on canvas,54 3/8 x 63 3/8 in. (138.1 x 161 cm),"George A. Hearn Fund, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12786,2019-02-01T10:50:49.477Z,Mountains|Trees
6.1298,False,False,12787,American Decorative Arts,Painting,Young Woman,American,,,,,Artist,,Abbott H. Thayer,"American, Boston, Massachusetts 1849–1921 Dublin, New Hampshire",,"Thayer, Abbott H.",American,1849,1921,ca. 1898,1895,1898,Oil on canvas,39 5/8 x 31 5/8 in. (100.7 x 80.3 cm),"Gift of George A. Hearn, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12787,2019-02-01T10:50:49.477Z,Portraits|Women
6.297,False,True,12788,American Decorative Arts,"Painting, miniature",Annabel Gray,American,,,,,Artist,,Theodora W. Thayer,1868–1905,,"Thayer, Theodora W.",,1868,1905,ca. 1904,1901,1904,Watercolor on ivory,Sight: 5 3/8 x 3 1/2 in. (13.7 x 8.9 cm),"Gift of American Society of Miniature Painters, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12788,2019-06-12T04:48:24.773Z,Portraits|Women
6.296,False,True,12789,American Decorative Arts,"Painting, miniature",Parke Godwin,American,,,,,Artist,,Theodora W. Thayer,1868–1905,,"Thayer, Theodora W.",,1868,1905,1900,1900,1900,Watercolor on ivory,4 1/2 x 3 1/4 in. (11.4 x 8.3 cm),"Gift of American Society of Miniature Painters, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12789,2019-06-12T04:48:24.773Z,Men|Portraits
57.90.1,False,True,12790,American Decorative Arts,"Painting, miniature",Portrait of a Lady,American,,,,,Artist,,Theodora W. Thayer,1868–1905,,"Thayer, Theodora W.",,1868,1905,ca. 1898,1893,1903,Watercolor on ivory,3 1/4 x 4 5/16 in. (8.4 x 10.1 cm),"Bequest of Mary McMillan, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12790,2019-06-12T04:48:24.773Z,Portraits|Women
28.126.1,False,True,12791,American Decorative Arts,Painting,Gabriel Manigault,American,,,,,Artist,,Jeremiah Theus,"American, Chur, 1716–1774 Charleston, South Carolina",,"Theus, Jeremiah",American,1716,1774,1757,1757,1757,Oil on canvas,30 x 24 in. (76.2 x 62.2 cm),"Fletcher Fund, 1928",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12791,2019-02-01T10:50:49.477Z,Men|Portraits
67.268.1,False,True,12792,American Decorative Arts,Painting,John Dart,American,,,,,Artist,,Jeremiah Theus,"American, Chur, 1716–1774 Charleston, South Carolina",,"Theus, Jeremiah",American,1716,1774,ca. 1772–74,1769,1774,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1967",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12792,2019-07-12T03:00:32.597Z,Men|Portraits
28.126.2,False,True,12793,American Decorative Arts,Painting,Mrs. Gabriel Manigault,American,,,,,Artist,,Jeremiah Theus,"American, Chur, 1716–1774 Charleston, South Carolina",,"Theus, Jeremiah",American,1716,1774,1757,1757,1757,Oil on canvas,30 x 24 3/4 in. (76.2 x 62.9 cm),"Fletcher Fund, 1928",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12793,2019-02-01T10:50:49.477Z,Portraits|Women
67.268.2,False,True,12794,American Decorative Arts,Painting,Mrs. John Dart,American,,,,,Artist,,Jeremiah Theus,"American, Chur, 1716–1774 Charleston, South Carolina",,"Theus, Jeremiah",American,1716,1774,ca. 1772–74,1769,1774,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1967",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12794,2019-02-01T10:50:49.477Z,Portraits|Women
15.15,False,False,12795,American Decorative Arts,Painting,Mrs. S. Seymour Thomas,American,,,,,Artist,,Stephen Seymour Thomas,1868–1956,,"Thomas, Stephen Seymour",,1868,1956,ca. 1902,1899,1902,Oil on canvas,73 1/4 x 35 3/8 in. (185.7 x 89.3 cm),"Gift of William A. Read, 1915",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12795,2019-02-01T10:50:49.477Z,Portraits|Women|Dogs
99.28,False,True,12796,American Decorative Arts,Painting,"Old Bruton Church, Williamsburg, Virginia, in the Time of Lord Dunmore",American,,,,,Artist,,Alfred Wordsworth Thompson,1840–1896,,"Thompson, Alfred Wordsworth",,1840,1896,1893,1893,1893,Oil on canvas,18 x 27 1/8 in. (45.7 x 68.9 cm),"Gift of Mrs. A. Wordsworth Thompson, 1899",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12796,2019-02-01T10:50:49.477Z,Churches|Horse Riding|Trees|Carriages
1985.22,False,True,12797,American Decorative Arts,Painting,Mrs. Cephas Thompson (Olivia Leonard),American,,,,,Artist,,Cephas Thompson,1775–1856,,"Thompson, Cephas",,1775,1856,ca. 1810–20,1807,1820,Oil on canvas,48 x 31 1/2 in. (121.9 x 80 cm),"Gift of Madeleine T. Edmonds, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12797,2019-02-01T10:50:49.477Z,Women|Trees
1971.244,False,True,12799,American Decorative Arts,Painting,Spring,American,,,,,Artist,,Cephas Giovanni Thompson,1809–1888,,"Thompson, Cephas Giovanni",,1809,1888,1838,1838,1838,Oil on canvas,36 x 28 3/4 in. (91.4 x 73 cm),"Gift of Mrs. Madeleine Thompson Edmonds, 1971",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12799,2019-07-31T03:00:40.447Z,Women|Flowers
69.182,False,True,12800,American Decorative Arts,Painting,The Belated Party on Mansfield Mountain,American,,,,,Artist,,Jerome B. Thompson,1814–1886,,"Thompson, Jerome B.",,1814,1886,1858,1858,1858,Oil on canvas,38 x 63 1/8 in. (96.5 x 160.3 cm),"Rogers Fund, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12800,2019-02-01T10:50:49.477Z,Men|Women|Mountains|Landscapes
1984.252.2,False,True,12801,American Decorative Arts,Painting,Song of the Waters,American,,,,,Artist,,Jerome B. Thompson,1814–1886,,"Thompson, Jerome B.",,1814,1886,ca. 1870,1870,1870,Oil on canvas,"40 x 30in. (101.6 x 76.2cm)
Framed: 46 5/8 x 33 11/16 x 1 9/16 in. (118.5 x 85.5 x 4 cm)","Gift of Madeleine T. Edmonds, 1984",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12801,2019-02-01T10:50:49.477Z,Women|Waterfalls|Trees
1984.252.1,False,True,12802,American Decorative Arts,Painting,Summer Flowers,American,,,,,Artist,,Jerome B. Thompson,1814–1886,,"Thompson, Jerome B.",,1814,1886,1859,1859,1859,Oil on canvas,36 x 23 1/2 in. (91.4 x 59.7 cm),"Gift of Madeleine T. Edmonds, 1984",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12802,2019-04-18T03:00:45.867Z,Children|Men|Women|Landscapes|Houses
54.90.289,False,True,12806,American Decorative Arts,Painting,"The U. S. Ship Franklin, with a View of the Bay of New York",American,,,,,Artist,,Thomas Thompson,1775–1852,,"Thompson, Thomas",,1775,1852,1820s or 1830s,1820,1830,Oil on canvas,30 x 65 in. (76.2 x 165.1 cm),"The Edward W. C. Arnold Collection of New York Prints, Maps, and Pictures, Bequest of Edward W. C. Arnold, 1954",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12806,2019-07-31T03:00:40.447Z,Ships
21.17,False,False,12807,American Decorative Arts,Painting,"Snake Charmer at Tangier, Africa",American,,,,,Artist,,Louis Comfort Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis Comfort",American,1848,1933,1872,1872,1872,Oil on canvas,27 1/2 x 38 1/2 in. (69.9 x 97.8 cm),"Gift of Louis Comfort Tiffany Foundation, 1921",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12807,2019-07-31T03:00:40.447Z,Men|Snakes|Boys
62.92,False,False,12810,American Decorative Arts,Painting,The Etcher,American,,,,,Artist,,Stacy Tolman,1860–1935,,"Tolman, Stacy",,1860,1935,ca. 1887–89,1884,1889,Oil on canvas,40 1/8 x 30 3/16 in. (101.9 x 76.7 cm),"Purchase, The Bertram F. and Susie Brummer Foundation Inc. Gift, 1962",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12810,2019-07-26T03:00:41.71Z,Interiors|Men|Working|Artists
1985.354,False,True,12811,American Decorative Arts,Painting,Trappers,American,,,,,Artist|Artist,,Jonathan K. Trego|J. L. Williams,1817–ca. 1868|active 1853–58,,"Trego, Jonathan K.|Williams, J. L.",,1817      |1806,1868      |1906,ca. 1855,1852,1855,Oil on canvas,25 x 30 in. (63.5 x 76.2 cm),"Gift of Dr. Arthur Localio, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12811,2019-02-01T10:50:49.477Z,Firearms|Horse Riding|Dogs|Trees|Snow
50.145.36,False,True,12812,American Decorative Arts,"Painting, miniature",Portrait of a Gentleman,American,,,,,Artist,,Benjamin Trott,ca. 1770–1843,,"Trott, Benjamin",American,1767,1843,ca. 1812,1809,1812,Watercolor on ivory,3 9/16 x 2 31/32 in. (9 x 7.5 cm),"Bequest of Mary Stillman Harkness, 1950",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12812,2019-02-01T10:50:49.477Z,Men|Portraits
56.72,False,True,12813,American Decorative Arts,"Painting, miniature",Benjamin Kintzing,American,,,,,Artist,,Benjamin Trott,ca. 1770–1843,,"Trott, Benjamin",American,1767,1843,ca. 1815,1815,1815,Watercolor on ivory,2 29/32 x 2 5/16 in. (7.4 x 5.9 cm),"Bequest of Mary E. Kintzing, 1955",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12813,2019-06-12T04:48:24.773Z,Men|Portraits
46.165.1,False,True,12814,American Decorative Arts,"Painting, miniature",Charles Floyd,American,,,,,Artist,,Benjamin Trott,ca. 1770–1843,,"Trott, Benjamin",American,1767,1843,ca. 1804,1804,1804,Watercolor on ivory,2 9/16 x 2 1/64 in. (6.5 x 5.1 cm),"Rogers Fund, 1946",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12814,2019-02-01T10:50:49.477Z,Men|Portraits
29.134.1,False,True,12815,American Decorative Arts,"Painting, miniature",Mrs. Fox,American,,,,,Artist,,Benjamin Trott,ca. 1770–1843,,"Trott, Benjamin",American,1767,1843,ca. 1805,1802,1805,Watercolor on ivory,2 13/16 x 2 3/16 in. (7.1 x 5.6 cm),"Maria D. Jesup Fund, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12815,2019-02-01T10:50:49.477Z,Portraits|Women
33.52,False,True,12818,American Decorative Arts,"Painting, miniature",Mrs. Nathaniel Chapman (Rebekah Biddle),American,,,,,Artist,,Benjamin Trott,ca. 1770–1843,,"Trott, Benjamin",American,1767,1843,ca. 1815,1812,1815,Watercolor on ivory,3 3/16 x 2 9/16 in. (8.1 x 6.5 cm),"Fletcher Fund, 1933",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12818,2019-02-01T10:50:49.477Z,Portraits|Women
81.11,False,True,12819,American Decorative Arts,Painting,Alexander Hamilton,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,1804–6,1804,1806,Oil on canvas,30 3/4 x 24 3/4 in. (78.1 x 62.9 cm),"Gift of Henry G. Marquand, 1881",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12819,2019-02-01T10:50:49.477Z,Men|Portraits
24.109.88,False,True,12822,American Decorative Arts,Painting,George Washington,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,1780,1780,1780,Oil on canvas,36 x 28 in. (91.4 x 71.1 cm),"Bequest of Charles Allen Munn, 1924",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12822,2019-02-01T10:50:49.477Z,George Washington|Horse Riding
22.45.9,False,True,12823,American Decorative Arts,Painting,George Washington before the Battle of Trenton,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,ca. 1792–94,1789,1794,Oil on canvas,26 1/2 x 18 1/2 in. (67.3 x 47 cm),"Bequest of Grace Wilkes, 1922",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12823,2019-02-01T10:50:49.477Z,Swords|George Washington|Horses
36.35,False,True,12824,American Decorative Arts,Painting,Giuseppe Ceracchi,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,ca. 1792,1789,1795,Oil on wood,3 7/8 x 3 3/16 in. (9.8 x 8.1 cm),"Morris K. Jesup Fund, 1936",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12824,2019-02-01T10:50:49.477Z,Men|Portraits
22.76.1,False,True,12825,American Decorative Arts,Painting,John Murray,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,ca. 1806,1803,1806,Oil on canvas,30 x 24 in. (76.2 x 61 cm),"Morris K. Jesup Fund, 1922",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12825,2019-02-01T10:50:49.477Z,Men|Portraits
22.76.2,False,True,12827,American Decorative Arts,Painting,Mrs. John Murray,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,ca. 1806,1803,1806,Oil on canvas,30 x 24 in. (76.2 x 61 cm),"Morris K. Jesup Fund, 1922",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12827,2019-02-01T10:50:49.477Z,Portraits|Women
1976.332,True,True,12828,American Decorative Arts,Painting,The Sortie Made by the Garrison of Gibraltar,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,1789,1789,1789,Oil on canvas,71 x 107 in. (180.3 x 271.8 cm),"Purchase, Pauline V. Fullerton Bequest; Mr. and Mrs. James Walter Carter and Mr. and Mrs. Raymond J. Horowitz Gifts; Erving Wolf Foundation and Vain and Harry Fish Foundation Inc. Gifts; Gift of Hanson K. Corning, by exchange; and Maria DeWitt Jesup and Morris K. Jesup Funds, 1976",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12828,2019-07-31T03:00:40.447Z,Men|Battles|Soldiers
24.19.1,False,True,12829,American Decorative Arts,Painting,Thomas Jefferson,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,1788,1788,1788,Oil on mahogany,4 1/2 x 3 1/4 in. (11.4 x 8.3 cm),"Bequest of Cornelia Cruger, 1923",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12829,2019-04-02T04:47:13.317Z,Thomas Jefferson|Portraits
68.222.15,False,True,12830,American Decorative Arts,Painting,Thomas Mifflin,American,,,,,Artist,,John Trumbull,"American, Lebanon, Connecticut 1756–1843 New York",,"Trumbull, John",American,1756,1843,ca. 1790,1787,1790,Oil on mahogany,3 1/2 x 2 13/16 in. (8.9 x 7.1 cm) (sight),"Gift of J. William Middendorf II, 1968",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12830,2019-02-01T10:50:49.477Z,Men|Portraits
17.140.4,False,False,12831,American Decorative Arts,Painting,Dawn—Early Spring,American,,,,,Artist,,Dwight William Tryon,1849–1925,,"Tryon, Dwight William",,1849,1925,1894,1894,1894,Oil on wood,20 3/8 x 36 1/4 in. (51.8 x 92.1 cm),"Gift of Mrs. George Langdon Jewett, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12831,2019-02-01T10:50:49.477Z,Landscapes|Dawn
17.140.3,False,False,12832,American Decorative Arts,Painting,"Evening, New Bedford Harbor",American,,,,,Artist,,Dwight William Tryon,1849–1925,,"Tryon, Dwight William",,1849,1925,1890,1890,1890,Oil on wood,20 1/4 x 31 1/2 in. (51.4 x 80 cm),"Gift of Mrs. George Langdon Jewett, 1917",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12832,2019-02-01T10:50:49.477Z,Docks|Evening|Ships
6.1299,False,False,12833,American Decorative Arts,Painting,Moonlight,American,,,,,Artist,,Dwight William Tryon,1849–1925,,"Tryon, Dwight William",,1849,1925,1887,1887,1887,Oil on wood,14 x 22 in. (35.6 x 55.9 cm),"Gift of George A. Hearn, 1906",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12833,2019-02-01T10:50:49.477Z,Moon|Landscapes
10.64.12,False,False,12834,American Decorative Arts,Painting,Moonrise at Sunset,American,,,,,Artist,,Dwight William Tryon,1849–1925,,"Tryon, Dwight William",,1849,1925,1890,1890,1890,Oil on wood,24 1/8 x 23 1/8 in. (61.3 x 58.7 cm),"Gift of George A. Hearn, 1910",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12834,2019-02-01T10:50:49.477Z,Moon|Landscapes
21.61,False,False,12835,American Decorative Arts,Painting,Blue and Gold,American,,,,,Artist,,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York",,"Tucker, Allen",American,1866,1939,1919,1919,1919,Oil on canvas,"20 1/16 in. × 24 in. (51 × 61 cm)
Framed: 31 × 35 in. (78.7 × 88.9 cm)","Gift of Mrs. John S. Sheppard, 1921",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12835,2019-07-26T04:40:14.357Z,Trees
32.81.1,False,False,12836,American Decorative Arts,Painting,Headland,American,,,,,Artist,,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York",,"Tucker, Allen",American,1866,1939,1931,1931,1931,Oil on canvas,30 x 36 1/8 in. (76.2 x 91.8 cm),"Arthur Hoppock Hearn Fund, 1932",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12836,2019-02-01T10:50:49.477Z,Seascapes
66.74.2,False,False,12837,American Decorative Arts,Painting,Interior,American,,,,,Artist,,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York",,"Tucker, Allen",American,1866,1939,1921,1921,1921,Oil on canvas,25 1/8 x 30 1/8 in. (63.6 x 76.3 cm),"Gift of the Allen Tucker Memorial, 1966",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12837,2019-02-01T10:50:49.477Z,Musical Instruments|Interiors|Women|Flowers
66.74.1,False,False,12840,American Decorative Arts,Painting,Winter at Portland,American,,,,,Artist,,Allen Tucker,"American, Brooklyn, New York 1866–1939 New York",,"Tucker, Allen",American,1866,1939,1907,1907,1907,Oil on canvas,25 x 30 in. (63.5 x 76.2 cm),"Gift of the Allen Tucker Memorial, 1966",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12840,2019-02-01T10:50:49.477Z,Houses|Landscapes|Trees|Winter
14.57.4,False,False,12841,American Decorative Arts,"Painting, miniature",Mrs. Lewis Palmer Skidmore,American,,,,,Artist,,Helen M. Turner,1858–1958,,"Turner, Helen M.",,1858,1958,1911,1911,1911,Watercolor on ivory,4 1/2 x 3 1/8 in. (11.4 x 7.9 cm),"Rogers Fund, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12841,2019-02-01T10:50:49.477Z,Women
68.52,False,True,12842,American Decorative Arts,Painting,Arques-la-Bataille,American,,,,,Artist,,John Henry Twachtman,"American, Cincinnati, Ohio 1853–1902 Gloucester, Massachusetts",,"Twachtman, John Henry",American,1853,1902,1885,1885,1885,Oil on canvas,60 x 78 7/8 in. (152.4 x 200.3 cm),"Morris K. Jesup Fund, 1968",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12842,2019-02-01T10:50:49.477Z,Landscapes|Plants
